time,zone_id,out perfect_trips,out perfect_pax,in perfect_trips,in perfect_pax
900,4,3,3,10,10
900,261,2,2,11,11
900,262,2,2,6,6
900,137,6,6,15,15
900,140,1,1,7,7
900,13,1,1,10,10
900,141,11,11,13,13
900,142,22,22,15,15
900,143,2,2,13,13
900,144,19,19,16,16
900,148,47,47,32,32
900,151,4,4,10,10
900,24,0,0,6,6
900,152,0,0,1,1
900,158,32,32,20,20
900,161,21,21,13,13
900,162,17,17,16,16
900,163,11,11,15,15
900,164,23,23,26,26
900,166,5,5,8,8
900,41,7,7,9,9
900,42,1,1,6,6
900,43,3,3,4,4
900,170,14,14,28,28
900,45,1,1,9,9
900,48,51,51,31,31
900,50,6,6,11,11
900,186,18,18,24,24
900,68,38,38,30,30
900,74,2,2,9,9
900,75,4,4,8,8
900,79,72,72,46,46
900,209,4,4,2,2
900,211,11,11,4,4
900,87,9,9,12,12
900,88,0,0,2,2
900,90,24,24,24,24
900,224,1,1,6,6
900,100,20,20,14,14
900,229,10,10,9,9
900,230,45,45,14,14
900,231,10,10,20,20
900,232,2,2,7,7
900,233,6,6,13,13
900,234,28,28,14,14
900,107,24,24,18,18
900,236,4,4,15,15
900,237,11,11,10,10
900,238,8,8,8,8
900,239,10,10,15,15
900,113,9,9,9,9
900,114,33,33,18,18
900,243,0,0,3,3
900,116,2,2,4,4
900,244,2,2,6,6
900,246,13,13,17,17
900,249,36,36,23,23
900,125,5,5,7,7
900,127,0,0,1,1
1800,4,1,1,8,8
1800,261,2,2,7,7
1800,262,4,4,7,7
1800,137,5,5,27,27
1800,140,3,3,7,7
1800,13,4,4,11,11
1800,141,10,10,15,15
1800,142,21,21,14,14
1800,143,3,3,9,9
1800,144,20,20,15,15
1800,12,0,0,1,1
1800,148,53,53,36,36
1800,151,4,4,5,5
1800,24,2,2,4,4
1800,152,0,0,5,5
1800,158,31,31,15,15
1800,161,16,16,7,7
1800,162,9,9,19,19
1800,163,5,5,9,9
1800,164,32,32,19,19
1800,166,5,5,3,3
1800,41,2,2,8,8
1800,42,2,2,9,9
1800,43,3,3,4,4
1800,170,20,20,26,26
1800,45,5,5,6,6
1800,48,44,44,31,31
1800,50,12,12,12,12
1800,186,13,13,23,23
1800,68,25,25,21,21
1800,74,1,1,10,10
1800,75,5,5,9,9
1800,79,80,80,34,34
1800,209,4,4,5,5
1800,211,11,11,7,7
1800,87,8,8,9,9
1800,88,1,1,1,1
1800,90,24,24,12,12
1800,224,1,1,7,7
1800,100,15,15,6,6
1800,229,13,13,16,16
1800,230,28,28,16,16
1800,231,15,15,15,15
1800,232,5,5,4,4
1800,233,6,6,14,14
1800,234,27,27,25,25
1800,107,21,21,26,26
1800,236,5,5,6,6
1800,237,5,5,10,10
1800,238,2,2,18,18
1800,239,6,6,9,9
1800,113,7,7,13,13
1800,114,29,29,21,21
1800,243,0,0,7,7
1800,116,2,2,6,6
1800,244,0,0,6,6
1800,246,12,12,19,19
1800,249,48,48,26,26
1800,125,7,7,4,4
2700,4,2,2,4,4
2700,261,1,1,6,6
2700,262,1,1,10,10
2700,137,8,8,17,17
2700,140,3,3,6,6
2700,13,5,5,10,10
2700,141,1,1,19,19
2700,142,11,11,13,13
2700,143,3,3,9,9
2700,144,22,22,12,12
2700,12,0,0,2,2
2700,148,58,58,31,31
2700,151,4,4,8,8
2700,24,1,1,1,1
2700,152,0,0,5,5
2700,158,28,28,13,13
2700,161,11,11,4,4
2700,162,11,11,16,16
2700,163,12,12,11,11
2700,164,21,21,18,18
2700,166,2,2,3,3
2700,41,4,4,9,9
2700,170,18,18,25,25
2700,42,0,0,8,8
2700,43,0,0,4,4
2700,45,1,1,3,3
2700,48,36,36,23,23
2700,50,10,10,14,14
2700,186,14,14,25,25
2700,68,25,25,25,25
2700,74,4,4,6,6
2700,75,1,1,11,11
2700,79,57,57,44,44
2700,209,0,0,4,4
2700,211,14,14,10,10
2700,87,8,8,14,14
2700,88,1,1,3,3
2700,90,15,15,14,14
2700,224,2,2,3,3
2700,100,13,13,8,8
2700,229,12,12,16,16
2700,230,36,36,12,12
2700,231,15,15,9,9
2700,232,3,3,3,3
2700,233,2,2,14,14
2700,234,16,16,17,17
2700,107,31,31,19,19
2700,236,6,6,15,15
2700,237,10,10,14,14
2700,238,6,6,14,14
2700,239,17,17,7,7
2700,113,14,14,11,11
2700,114,36,36,17,17
2700,243,0,0,5,5
2700,116,2,2,4,4
2700,244,0,0,11,11
2700,246,16,16,16,16
2700,249,51,51,21,21
2700,125,6,6,8,8
2700,127,0,0,3,3
3600,4,2,2,6,6
3600,261,1,1,8,8
3600,262,0,0,6,6
3600,137,11,11,25,25
3600,140,2,2,7,7
3600,141,5,5,14,14
3600,142,6,6,5,5
3600,143,2,2,4,4
3600,144,10,10,12,12
3600,13,0,0,4,4
3600,148,68,68,32,32
3600,151,3,3,8,8
3600,24,1,1,3,3
3600,152,1,1,1,1
3600,153,0,0,1,1
3600,158,31,31,10,10
3600,161,12,12,8,8
3600,162,12,12,25,25
3600,163,9,9,13,13
3600,164,21,21,25,25
3600,166,1,1,1,1
3600,41,3,3,2,2
3600,42,1,1,7,7
3600,43,1,1,1,1
3600,170,10,10,46,46
3600,45,3,3,3,3
3600,48,37,37,30,30
3600,50,1,1,11,11
3600,186,13,13,20,20
3600,68,18,18,21,21
3600,74,1,1,10,10
3600,75,1,1,6,6
3600,79,70,70,32,32
3600,209,5,5,2,2
3600,211,15,15,6,6
3600,87,1,1,17,17
3600,88,1,1,3,3
3600,90,23,23,12,12
3600,224,2,2,5,5
3600,100,14,14,10,10
3600,229,14,14,13,13
3600,230,36,36,8,8
3600,231,14,14,12,12
3600,232,2,2,3,3
3600,233,4,4,11,11
3600,234,24,24,24,24
3600,107,18,18,33,33
3600,236,5,5,6,6
3600,237,7,7,4,4
3600,238,3,3,11,11
3600,239,12,12,14,14
3600,113,14,14,10,10
3600,114,39,39,14,14
3600,243,0,0,2,2
3600,116,2,2,2,2
3600,244,0,0,9,9
3600,246,10,10,9,9
3600,249,41,41,23,23
3600,125,7,7,0,0
4500,4,5,5,7,7
4500,261,0,0,4,4
4500,262,0,0,10,10
4500,137,10,10,18,18
4500,140,2,2,5,5
4500,13,2,2,5,5
4500,141,7,7,13,13
4500,142,10,10,8,8
4500,143,2,2,9,9
4500,144,14,14,12,12
4500,148,74,74,26,26
4500,151,2,2,4,4
4500,24,1,1,0,0
4500,152,0,0,6,6
4500,158,38,38,7,7
4500,161,8,8,9,9
4500,162,7,7,14,14
4500,163,14,14,7,7
4500,164,30,30,14,14
4500,166,4,4,8,8
4500,41,3,3,8,8
4500,42,3,3,4,4
4500,43,4,4,0,0
4500,170,15,15,27,27
4500,45,2,2,0,0
4500,48,27,27,35,35
4500,50,5,5,8,8
4500,186,9,9,20,20
4500,68,29,29,20,20
4500,74,4,4,10,10
4500,75,1,1,9,9
4500,79,65,65,48,48
4500,209,5,5,8,8
4500,211,9,9,3,3
4500,87,3,3,15,15
4500,88,2,2,1,1
4500,90,15,15,4,4
4500,224,2,2,5,5
4500,100,14,14,8,8
4500,229,7,7,9,9
4500,230,15,15,10,10
4500,231,5,5,19,19
4500,232,3,3,2,2
4500,233,13,13,12,12
4500,234,14,14,13,13
4500,107,15,15,31,31
4500,236,3,3,10,10
4500,237,0,0,10,10
4500,238,13,13,11,11
4500,239,7,7,16,16
4500,113,9,9,9,9
4500,114,35,35,12,12
4500,244,2,2,8,8
4500,116,0,0,5,5
4500,246,15,15,16,16
4500,249,32,32,22,22
4500,125,6,6,7,7
5400,4,5,5,6,6
5400,261,1,1,4,4
5400,262,2,2,13,13
5400,137,10,10,21,21
5400,140,2,2,4,4
5400,13,1,1,6,6
5400,141,4,4,8,8
5400,142,11,11,16,16
5400,143,3,3,8,8
5400,144,23,23,7,7
5400,148,74,74,22,22
5400,151,3,3,6,6
5400,24,2,2,2,2
5400,152,0,0,6,6
5400,158,37,37,13,13
5400,161,3,3,10,10
5400,162,6,6,11,11
5400,163,11,11,5,5
5400,164,28,28,18,18
5400,166,0,0,3,3
5400,41,1,1,4,4
5400,42,1,1,9,9
5400,43,2,2,3,3
5400,170,17,17,23,23
5400,45,4,4,2,2
5400,48,34,34,39,39
5400,50,7,7,12,12
5400,186,18,18,19,19
5400,68,19,19,30,30
5400,74,2,2,7,7
5400,75,0,0,6,6
5400,79,63,63,43,43
5400,209,6,6,5,5
5400,211,8,8,9,9
5400,87,3,3,12,12
5400,88,0,0,5,5
5400,90,18,18,22,22
5400,224,0,0,2,2
5400,100,10,10,8,8
5400,229,7,7,21,21
5400,230,23,23,14,14
5400,231,12,12,11,11
5400,232,0,0,3,3
5400,233,4,4,8,8
5400,234,19,19,16,16
5400,107,26,26,35,35
5400,236,4,4,11,11
5400,237,4,4,10,10
5400,238,7,7,6,6
5400,239,4,4,10,10
5400,113,10,10,12,12
5400,114,66,66,25,25
5400,243,0,0,3,3
5400,116,3,3,7,7
5400,244,0,0,4,4
5400,246,14,14,21,21
5400,249,39,39,21,21
5400,125,9,9,2,2
5400,127,0,0,1,1
6300,4,5,5,8,8
6300,261,1,1,2,2
6300,262,1,1,7,7
6300,137,15,15,21,21
6300,140,3,3,8,8
6300,13,2,2,8,8
6300,141,7,7,11,11
6300,142,4,4,8,8
6300,143,4,4,5,5
6300,144,20,20,13,13
6300,148,63,63,20,20
6300,151,0,0,5,5
6300,24,0,0,2,2
6300,152,0,0,2,2
6300,158,41,41,8,8
6300,161,6,6,8,8
6300,162,2,2,9,9
6300,163,8,8,15,15
6300,164,21,21,12,12
6300,166,2,2,5,5
6300,41,1,1,4,4
6300,42,1,1,6,6
6300,43,1,1,2,2
6300,170,12,12,28,28
6300,45,4,4,3,3
6300,48,26,26,27,27
6300,50,7,7,10,10
6300,186,15,15,14,14
6300,68,20,20,21,21
6300,74,3,3,4,4
6300,75,0,0,9,9
6300,79,58,58,38,38
6300,209,6,6,3,3
6300,211,8,8,6,6
6300,87,0,0,15,15
6300,88,2,2,1,1
6300,90,13,13,21,21
6300,224,0,0,4,4
6300,100,13,13,10,10
6300,229,10,10,12,12
6300,230,18,18,21,21
6300,231,16,16,10,10
6300,232,5,5,4,4
6300,233,4,4,21,21
6300,234,10,10,18,18
6300,107,20,20,23,23
6300,236,1,1,8,8
6300,237,4,4,4,4
6300,238,4,4,8,8
6300,239,2,2,7,7
6300,113,10,10,19,19
6300,114,57,57,11,11
6300,243,0,0,3,3
6300,244,1,1,2,2
6300,116,0,0,2,2
6300,246,15,15,16,16
6300,249,36,36,12,12
6300,125,5,5,8,8
6300,127,0,0,1,1
7200,4,7,7,3,3
7200,261,0,0,6,6
7200,262,0,0,6,6
7200,137,12,12,21,21
7200,140,2,2,11,11
7200,13,1,1,5,5
7200,141,2,2,10,10
7200,142,2,2,9,9
7200,143,2,2,3,3
7200,144,16,16,12,12
7200,148,55,55,16,16
7200,151,0,0,2,2
7200,24,0,0,4,4
7200,152,0,0,3,3
7200,158,23,23,7,7
7200,161,5,5,3,3
7200,162,6,6,5,5
7200,163,7,7,6,6
7200,164,18,18,9,9
7200,166,0,0,5,5
7200,41,1,1,3,3
7200,170,12,12,17,17
7200,43,1,1,1,1
7200,42,0,0,3,3
7200,45,0,0,5,5
7200,48,22,22,14,14
7200,50,5,5,7,7
7200,186,5,5,17,17
7200,68,15,15,22,22
7200,74,3,3,6,6
7200,75,0,0,7,7
7200,79,45,45,36,36
7200,209,3,3,4,4
7200,211,6,6,5,5
7200,87,3,3,8,8
7200,88,3,3,4,4
7200,90,13,13,12,12
7200,224,0,0,2,2
7200,100,13,13,4,4
7200,229,2,2,8,8
7200,230,10,10,11,11
7200,231,11,11,12,12
7200,232,0,0,3,3
7200,233,3,3,8,8
7200,234,11,11,5,5
7200,107,10,10,14,14
7200,236,2,2,6,6
7200,237,4,4,8,8
7200,238,5,5,5,5
7200,239,4,4,11,11
7200,113,9,9,7,7
7200,114,42,42,14,14
7200,243,0,0,3,3
7200,116,0,0,4,4
7200,244,0,0,3,3
7200,246,10,10,5,5
7200,249,31,31,15,15
7200,125,10,10,5,5
7200,127,0,0,2,2
8100,4,3,3,11,11
8100,261,2,2,5,5
8100,262,0,0,7,7
8100,137,6,6,18,18
8100,140,1,1,4,4
8100,13,2,2,4,4
8100,141,3,3,6,6
8100,142,2,2,2,2
8100,143,1,1,6,6
8100,144,16,16,6,6
8100,148,65,65,13,13
8100,151,1,1,2,2
8100,24,1,1,1,1
8100,152,0,0,2,2
8100,158,24,24,7,7
8100,161,1,1,7,7
8100,162,4,4,3,3
8100,163,6,6,6,6
8100,164,11,11,11,11
8100,166,0,0,4,4
8100,41,1,1,6,6
8100,170,9,9,15,15
8100,43,1,1,3,3
8100,42,0,0,3,3
8100,45,0,0,2,2
8100,48,13,13,21,21
8100,50,5,5,4,4
8100,186,5,5,9,9
8100,68,10,10,15,15
8100,74,0,0,6,6
8100,75,1,1,4,4
8100,79,53,53,30,30
8100,209,3,3,2,2
8100,211,7,7,1,1
8100,87,3,3,12,12
8100,88,1,1,2,2
8100,90,14,14,12,12
8100,224,1,1,0,0
8100,100,8,8,4,4
8100,229,2,2,12,12
8100,230,19,19,11,11
8100,231,9,9,14,14
8100,232,2,2,3,3
8100,233,4,4,12,12
8100,234,14,14,18,18
8100,107,10,10,20,20
8100,236,1,1,5,5
8100,237,2,2,1,1
8100,238,3,3,3,3
8100,239,4,4,7,7
8100,113,2,2,10,10
8100,114,32,32,11,11
8100,243,0,0,1,1
8100,244,2,2,3,3
8100,116,0,0,5,5
8100,246,13,13,5,5
8100,249,28,28,17,17
8100,125,8,8,5,5
9000,4,1,1,2,2
9000,261,0,0,5,5
9000,262,0,0,3,3
9000,137,1,1,14,14
9000,140,1,1,8,8
9000,141,8,8,4,4
9000,13,0,0,2,2
9000,142,0,0,5,5
9000,144,12,12,6,6
9000,143,0,0,2,2
9000,148,60,60,7,7
9000,151,3,3,4,4
9000,24,0,0,1,1
9000,152,0,0,1,1
9000,158,26,26,5,5
9000,161,1,1,7,7
9000,162,5,5,5,5
9000,163,6,6,3,3
9000,164,13,13,11,11
9000,166,0,0,5,5
9000,41,1,1,4,4
9000,170,10,10,13,13
9000,43,3,3,3,3
9000,42,0,0,5,5
9000,45,0,0,1,1
9000,48,18,18,12,12
9000,50,10,10,9,9
9000,186,14,14,11,11
9000,68,17,17,17,17
9000,74,0,0,4,4
9000,75,1,1,4,4
9000,79,47,47,31,31
9000,209,1,1,3,3
9000,211,2,2,5,5
9000,87,0,0,14,14
9000,88,0,0,3,3
9000,90,13,13,8,8
9000,224,0,0,1,1
9000,100,7,7,5,5
9000,229,6,6,12,12
9000,230,10,10,5,5
9000,231,7,7,9,9
9000,232,3,3,4,4
9000,233,2,2,13,13
9000,234,10,10,8,8
9000,107,10,10,23,23
9000,236,1,1,10,10
9000,237,0,0,5,5
9000,238,2,2,8,8
9000,239,3,3,5,5
9000,113,6,6,4,4
9000,114,30,30,7,7
9000,244,1,1,1,1
9000,116,0,0,4,4
9000,246,14,14,11,11
9000,249,6,6,11,11
9000,125,6,6,4,4
9000,127,0,0,1,1
9900,4,4,4,2,2
9900,261,1,1,1,1
9900,262,2,2,5,5
9900,137,3,3,14,14
9900,140,1,1,6,6
9900,13,1,1,3,3
9900,141,2,2,9,9
9900,142,2,2,6,6
9900,144,7,7,7,7
9900,143,0,0,2,2
9900,148,60,60,11,11
9900,151,2,2,1,1
9900,24,0,0,1,1
9900,152,0,0,2,2
9900,158,26,26,2,2
9900,161,4,4,5,5
9900,162,3,3,3,3
9900,163,9,9,5,5
9900,164,5,5,11,11
9900,166,0,0,2,2
9900,41,1,1,2,2
9900,42,1,1,2,2
9900,43,1,1,2,2
9900,170,8,8,19,19
9900,45,0,0,2,2
9900,48,21,21,18,18
9900,50,4,4,3,3
9900,186,5,5,11,11
9900,68,13,13,12,12
9900,74,1,1,5,5
9900,75,1,1,4,4
9900,79,45,45,26,26
9900,209,5,5,3,3
9900,211,3,3,2,2
9900,87,3,3,10,10
9900,88,1,1,1,1
9900,90,7,7,11,11
9900,224,1,1,1,1
9900,100,3,3,5,5
9900,229,4,4,9,9
9900,230,7,7,8,8
9900,231,10,10,11,11
9900,232,2,2,3,3
9900,233,1,1,11,11
9900,234,14,14,8,8
9900,107,13,13,19,19
9900,236,1,1,8,8
9900,237,1,1,5,5
9900,238,2,2,5,5
9900,239,0,0,5,5
9900,113,2,2,6,6
9900,114,23,23,6,6
9900,243,0,0,3,3
9900,116,0,0,4,4
9900,244,0,0,3,3
9900,246,20,20,11,11
9900,249,18,18,17,17
9900,125,5,5,0,0
10800,4,0,0,2,2
10800,261,0,0,1,1
10800,137,2,2,9,9
10800,140,0,0,6,6
10800,141,1,1,3,3
10800,142,2,2,5,5
10800,143,1,1,2,2
10800,144,9,9,5,5
10800,148,33,33,7,7
10800,151,1,1,1,1
10800,24,2,2,0,0
10800,158,18,18,2,2
10800,161,2,2,3,3
10800,162,1,1,2,2
10800,163,5,5,7,7
10800,164,6,6,6,6
10800,166,1,1,1,1
10800,170,4,4,12,12
10800,42,0,0,1,1
10800,43,0,0,2,2
10800,45,0,0,2,2
10800,48,5,5,13,13
10800,50,3,3,5,5
10800,186,7,7,6,6
10800,68,10,10,6,6
10800,74,0,0,3,3
10800,75,0,0,1,1
10800,79,22,22,14,14
10800,209,0,0,3,3
10800,211,3,3,2,2
10800,87,1,1,5,5
10800,90,5,5,7,7
10800,224,0,0,2,2
10800,100,7,7,1,1
10800,229,0,0,8,8
10800,230,10,10,4,4
10800,231,4,4,4,4
10800,232,0,0,3,3
10800,233,2,2,6,6
10800,234,3,3,5,5
10800,107,12,12,14,14
10800,236,1,1,3,3
10800,237,0,0,2,2
10800,238,0,0,2,2
10800,239,3,3,2,2
10800,113,4,4,2,2
10800,114,12,12,2,2
10800,116,0,0,2,2
10800,244,0,0,3,3
10800,246,12,12,6,6
10800,249,8,8,6,6
10800,125,1,1,2,2
11700,4,1,1,6,6
11700,262,0,0,1,1
11700,137,0,0,5,5
11700,140,0,0,2,2
11700,141,3,3,0,0
11700,13,0,0,1,1
11700,142,0,0,1,1
11700,144,9,9,2,2
11700,148,36,36,4,4
11700,151,2,2,3,3
11700,24,1,1,1,1
11700,158,14,14,3,3
11700,161,0,0,2,2
11700,162,2,2,2,2
11700,163,3,3,0,0
11700,164,6,6,2,2
11700,166,0,0,2,2
11700,41,2,2,1,1
11700,170,1,1,11,11
11700,42,0,0,1,1
11700,43,0,0,3,3
11700,45,1,1,1,1
11700,48,9,9,10,10
11700,50,0,0,3,3
11700,186,10,10,1,1
11700,68,10,10,6,6
11700,74,1,1,3,3
11700,75,2,2,2,2
11700,79,19,19,17,17
11700,211,1,1,2,2
11700,87,0,0,5,5
11700,90,6,6,8,8
11700,224,0,0,3,3
11700,100,1,1,0,0
11700,229,0,0,2,2
11700,230,5,5,8,8
11700,231,4,4,6,6
11700,232,0,0,1,1
11700,233,0,0,7,7
11700,234,2,2,11,11
11700,107,5,5,8,8
11700,236,0,0,2,2
11700,237,1,1,1,1
11700,238,1,1,0,0
11700,239,2,2,4,4
11700,113,2,2,3,3
11700,114,7,7,3,3
11700,243,0,0,1,1
11700,116,0,0,3,3
11700,244,0,0,2,2
11700,246,5,5,3,3
11700,249,9,9,4,4
11700,125,2,2,2,2
12600,261,1,1,3,3
12600,137,0,0,4,4
12600,140,0,0,1,1
12600,13,1,1,1,1
12600,141,2,2,2,2
12600,143,2,2,1,1
12600,144,4,4,5,5
12600,142,0,0,2,2
12600,148,29,29,7,7
12600,152,0,0,1,1
12600,158,16,16,0,0
12600,161,0,0,2,2
12600,162,4,4,1,1
12600,163,3,3,1,1
12600,164,11,11,7,7
12600,166,3,3,1,1
12600,41,0,0,4,4
12600,170,4,4,12,12
12600,42,0,0,1,1
12600,43,0,0,1,1
12600,45,0,0,1,1
12600,48,12,12,4,4
12600,50,1,1,5,5
12600,186,1,1,4,4
12600,68,11,11,10,10
12600,74,0,0,2,2
12600,75,1,1,3,3
12600,79,23,23,14,14
12600,209,0,0,1,1
12600,211,2,2,3,3
12600,87,1,1,8,8
12600,88,0,0,4,4
12600,90,3,3,8,8
12600,224,0,0,4,4
12600,100,4,4,1,1
12600,229,3,3,5,5
12600,230,4,4,7,7
12600,231,3,3,5,5
12600,232,0,0,2,2
12600,233,1,1,6,6
12600,234,5,5,3,3
12600,107,9,9,7,7
12600,236,0,0,4,4
12600,237,2,2,2,2
12600,238,0,0,3,3
12600,239,0,0,3,3
12600,113,2,2,1,1
12600,114,4,4,4,4
12600,116,0,0,1,1
12600,244,0,0,1,1
12600,246,9,9,2,2
12600,249,10,10,6,6
12600,125,1,1,0,0
12600,127,0,0,1,1
13500,4,0,0,1,1
13500,261,0,0,3,3
13500,262,0,0,1,1
13500,137,3,3,4,4
13500,140,1,1,3,3
13500,13,0,0,2,2
13500,141,0,0,4,4
13500,143,2,2,1,1
13500,144,4,4,6,6
13500,142,0,0,3,3
13500,148,30,30,4,4
13500,151,0,0,2,2
13500,24,0,0,1,1
13500,152,0,0,1,1
13500,158,13,13,2,2
13500,161,1,1,2,2
13500,162,0,0,1,1
13500,163,2,2,3,3
13500,164,6,6,5,5
13500,166,1,1,0,0
13500,41,0,0,2,2
13500,170,2,2,5,5
13500,42,0,0,1,1
13500,43,0,0,2,2
13500,45,0,0,2,2
13500,48,9,9,7,7
13500,50,2,2,4,4
13500,186,4,4,7,7
13500,68,5,5,8,8
13500,74,0,0,3,3
13500,75,0,0,3,3
13500,79,24,24,11,11
13500,209,1,1,1,1
13500,211,1,1,2,2
13500,87,0,0,5,5
13500,88,2,2,0,0
13500,90,2,2,2,2
13500,224,1,1,3,3
13500,100,4,4,0,0
13500,229,1,1,3,3
13500,230,6,6,6,6
13500,231,4,4,5,5
13500,232,2,2,3,3
13500,233,0,0,5,5
13500,234,6,6,4,4
13500,107,2,2,5,5
13500,236,0,0,5,5
13500,237,3,3,0,0
13500,238,1,1,3,3
13500,239,1,1,2,2
13500,113,0,0,1,1
13500,114,1,1,3,3
13500,243,0,0,1,1
13500,116,1,1,1,1
13500,244,0,0,1,1
13500,246,10,10,1,1
13500,249,9,9,5,5
13500,125,6,6,2,2
14400,261,0,0,3,3
14400,137,2,2,2,2
14400,140,1,1,3,3
14400,141,2,2,4,4
14400,142,0,0,3,3
14400,143,0,0,1,1
14400,144,1,1,0,0
14400,148,8,8,3,3
14400,151,0,0,1,1
14400,158,6,6,2,2
14400,161,0,0,1,1
14400,162,1,1,0,0
14400,163,1,1,1,1
14400,164,6,6,5,5
14400,166,0,0,2,2
14400,170,2,2,0,0
14400,45,0,0,1,1
14400,48,7,7,2,2
14400,50,1,1,2,2
14400,186,1,1,2,2
14400,68,3,3,4,4
14400,74,0,0,2,2
14400,75,1,1,3,3
14400,79,9,9,1,1
14400,211,0,0,3,3
14400,87,0,0,1,1
14400,90,2,2,1,1
14400,224,0,0,1,1
14400,100,0,0,2,2
14400,230,2,2,3,3
14400,231,2,2,0,0
14400,232,0,0,1,1
14400,233,0,0,4,4
14400,234,2,2,1,1
14400,107,1,1,2,2
14400,236,0,0,2,2
14400,237,2,2,1,1
14400,238,2,2,1,1
14400,239,1,1,0,0
14400,113,3,3,2,2
14400,114,2,2,1,1
14400,243,0,0,2,2
14400,116,0,0,1,1
14400,244,0,0,1,1
14400,246,7,7,3,3
14400,249,8,8,5,5
14400,125,1,1,0,0
14400,127,0,0,1,1
15300,261,0,0,1,1
15300,262,0,0,1,1
15300,137,1,1,2,2
15300,140,0,0,1,1
15300,141,1,1,0,0
15300,142,0,0,1,1
15300,143,0,0,2,2
15300,144,0,0,1,1
15300,148,6,6,2,2
15300,152,1,1,0,0
15300,158,4,4,1,1
15300,161,1,1,0,0
15300,162,1,1,1,1
15300,163,2,2,1,1
15300,164,4,4,1,1
15300,166,0,0,1,1
15300,41,0,0,1,1
15300,170,1,1,1,1
15300,43,1,1,1,1
15300,42,0,0,1,1
15300,45,0,0,1,1
15300,48,3,3,4,4
15300,50,1,1,2,2
15300,186,1,1,1,1
15300,68,2,2,0,0
15300,74,0,0,2,2
15300,75,0,0,1,1
15300,79,3,3,3,3
15300,87,0,0,2,2
15300,100,0,0,1,1
15300,229,0,0,1,1
15300,230,5,5,0,0
15300,231,2,2,0,0
15300,232,0,0,1,1
15300,233,1,1,1,1
15300,234,0,0,1,1
15300,107,2,2,1,1
15300,236,0,0,2,2
15300,237,0,0,2,2
15300,238,0,0,1,1
15300,113,1,1,0,0
15300,114,5,5,0,0
15300,243,0,0,2,2
15300,116,0,0,3,3
15300,244,0,0,1,1
15300,246,3,3,1,1
15300,249,5,5,1,1
15300,125,0,0,2,2
16200,4,0,0,1,1
16200,261,0,0,1,1
16200,137,3,3,3,3
16200,142,2,2,0,0
16200,143,0,0,1,1
16200,144,1,1,1,1
16200,148,3,3,3,3
16200,152,0,0,1,1
16200,164,2,2,2,2
16200,41,0,0,1,1
16200,170,1,1,1,1
16200,42,0,0,2,2
16200,48,1,1,2,2
16200,186,1,1,1,1
16200,68,1,1,2,2
16200,74,0,0,1,1
16200,75,1,1,1,1
16200,79,7,7,2,2
16200,87,0,0,2,2
16200,90,1,1,1,1
16200,100,1,1,0,0
16200,229,0,0,2,2
16200,230,2,2,1,1
16200,233,1,1,0,0
16200,234,1,1,0,0
16200,107,1,1,1,1
16200,236,0,0,1,1
16200,237,1,1,0,0
16200,238,1,1,0,0
16200,113,1,1,0,0
16200,114,1,1,0,0
16200,243,0,0,1,1
16200,116,0,0,2,2
16200,244,0,0,1,1
16200,246,2,2,0,0
16200,249,4,4,1,1
16200,125,0,0,1,1
17100,4,1,1,0,0
17100,262,0,0,2,2
17100,137,1,1,2,2
17100,144,2,2,1,1
17100,151,1,1,0,0
17100,162,1,1,1,1
17100,163,0,0,1,1
17100,164,1,1,0,0
17100,41,0,0,1,1
17100,42,1,1,0,0
17100,170,1,1,0,0
17100,48,2,2,3,3
17100,50,0,0,1,1
17100,186,0,0,2,2
17100,68,4,4,5,5
17100,74,0,0,2,2
17100,79,1,1,0,0
17100,211,0,0,1,1
17100,87,1,1,2,2
17100,90,3,3,1,1
17100,100,2,2,0,0
17100,229,0,0,1,1
17100,234,1,1,0,0
17100,107,0,0,2,2
17100,237,3,3,0,0
17100,238,0,0,1,1
17100,114,3,3,0,0
17100,243,0,0,1,1
17100,116,1,1,1,1
17100,249,1,1,0,0
18000,137,0,0,1,1
18000,142,1,1,0,0
18000,162,0,0,1,1
18000,41,1,1,1,1
18000,170,1,1,1,1
18000,42,0,0,1,1
18000,48,1,1,0,0
18000,186,0,0,1,1
18000,68,2,2,0,0
18000,75,0,0,3,3
18000,79,1,1,0,0
18000,211,1,1,0,0
18000,90,1,1,0,0
18000,230,1,1,1,1
18000,232,1,1,0,0
18000,236,1,1,0,0
18000,237,1,1,0,0
18000,113,0,0,2,2
18000,244,0,0,1,1
18900,137,0,0,1,1
18900,143,1,1,0,0
18900,41,0,0,1,1
18900,170,1,1,0,0
18900,48,2,2,0,0
18900,50,0,0,1,1
18900,186,2,2,1,1
18900,68,0,0,2,2
18900,74,0,0,2,2
18900,79,3,3,0,0
18900,209,0,0,1,1
18900,211,1,1,0,0
18900,100,2,2,1,1
18900,230,0,0,1,1
18900,231,0,0,1,1
18900,107,0,0,1,1
18900,238,1,1,0,0
18900,249,1,1,0,0
18900,127,0,0,1,1
19800,161,0,0,1,1
19800,230,3,3,0,0
19800,233,1,1,2,2
19800,74,1,1,0,0
19800,107,1,1,1,1
19800,236,1,1,0,0
19800,137,0,0,1,1
19800,170,0,0,1,1
19800,79,3,3,0,0
19800,48,0,0,1,1
19800,50,0,0,1,1
19800,114,0,0,1,1
19800,148,1,1,0,0
19800,211,0,0,1,1
19800,88,1,1,0,0
