operator_id,vehicle_id,vehicle_type,shift_type,start_time,finish_time,on_which_day,worked_total,selected_shift_time,worked_today,total_overtime,overtime_today,expected_overtime,rested_total,selected_rest_time,selected_number_of_breaks,number_of_taken_breaks,satisfied_passengers
0,4,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,9.716666666666667,1,29944.0,29944,29944.0,0.0,0,0,4794.738929896713,2700,1,1,29
0,52,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,10.666666666666666,1,30271.0,30271,30271.0,0.0,0,0,7655.0,7655,5,5,20
0,83,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,10.7,1,35259.0,35259,35259.0,0.0,0,0,3157.917172256823,3048,2,2,21
0,13,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,10.883333333333333,2,65835.0,35529,35529.0,0.0,0,0,45947.00874499154,3146,2,2,33
0,32,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,10.95,2,65718.0,30056,30056.0,0.0,0,0,88356.45808,7999,5,5,19
0,11,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,11.116666666666667,1,32445.0,32445,32445.0,0.0,0,0,6604.493129731318,2700,1,1,34
0,88,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,11.4,1,30509.0,30509,30509.0,0.0,0,0,3065.165749511631,2700,1,1,22
0,10,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,11.466666666666667,2,67903.0,34588,34588.0,0.0,0,0,85403.27264000002,2700,1,1,42
0,73,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,11.716666666666667,2,67074.0,31946,31946.0,0.0,0,0,82154.39414224682,2700,1,1,13
0,33,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,11.75,2,65029.0,30713,30713.0,0.0,0,0,86766.64544,4827,3,3,29
0,8,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,11.833333333333334,2,67534.0,31951,31951.0,0.0,0,0,85910.71929259363,4972,3,3,30
0,68,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,11.95,2,68257.0,34682,34682.0,0.0,0,0,87378.59182443038,5197,4,4,34
0,18,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,12.283333333333333,2,67046.0,34211,34211.0,0.0,0,0,85228.34895999999,4710,3,3,21
0,85,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,12.616666666666667,1,29219.0,29219,29219.0,0.0,0,0,5400,2700,1,1,17
0,61,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,12.7,1,28980.0,28980,28980.0,0.0,0,0,5780.452649610635,3470,2,2,16
0,58,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,12.733333333333333,2,64918.0,35433,35433.0,0.0,0,0,85572.66339931579,2700,1,1,22
0,80,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,12.75,2,62993.0,33331,33331.0,0.0,0,0,88056.91452094178,7325,5,5,25
0,24,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,12.783333333333333,1,30714.0,30714,30714.0,0.0,0,0,7857.800282978593,5838,4,4,28
0,46,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.016666666666667,1,28878.0,28878,28878.0,0.0,0,0,6933.49424,5986,4,4,19
0,72,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.033333333333333,2,61072.0,31735,31735.0,0.0,0,0,83559,4359,3,3,20
0,26,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,13.083333333333334,1,32807.0,32807,32807.0,0.0,0,0,6904.19296,6052,4,4,27
0,63,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.116666666666667,1,29442.0,29442,29442.0,0.0,0,0,6704.48864,5568,4,4,20
0,64,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,13.35,2,68591.0,34562,34562.0,0.0,0,0,84918.72831999998,3011,2,2,25
0,53,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.366666666666667,2,61321.0,31503,31503.0,0.0,0,0,84862.4382682356,3250,2,2,22
0,69,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.533333333333333,1,30868.0,30868,30868.0,0.0,0,0,6989.558745204202,4113,3,3,21
0,29,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.616666666666667,1,31297.0,31297,31297.0,0.0,0,0,6560.507042745563,2700,1,1,32
0,38,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.833333333333334,1,30649.0,30649,30649.0,0.0,0,0,7907.193104622573,4316,3,3,22
0,51,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.883333333333333,1,32149.0,32149,32149.0,0.0,0,0,6784.253280000001,5551,4,4,25
0,81,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.933333333333334,2,65346.0,30129,30129.0,0.0,0,0,88244.20066308057,6138,4,4,18
0,1,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.95,2,64369.0,31381,31381.0,0.0,0,0,86866.91728000007,3483,2,2,43
0,7,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,13.95,1,35067.0,35067,35067.0,0.0,0,0,7307.4516800000365,3387,2,2,38
0,17,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,14.0,1,35085.0,35085,35085.0,0.0,0,0,7767.937439999999,3492,2,2,39
