operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,194,2022_bmw_i4_m50_driver_vehtype,day_shift,waiting,,,False,False,84637.55854914545,8591.248549145454,2,1,137160,,0,39600,0.0,2.9103830456733704e-11,2.9103830456733704e-11
0,193,2022_bmw_i4_m50_driver_vehtype,day_shift,charging,,,False,False,138322.9239734584,8947.812106281905,2,0,137220,,0,39600,0,3978.921867176493,1561.0
0,96,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,99752.00323169456,10060.232707416988,2,0,137580,,0,39600,0,2839.870524277462,1584.9999999999418
0,15,2019_fiat_500e_driver_vehtype,night_shift,charging,,,True,False,8793.36864,0,4,0,137640,,0,39600,1316.4123200000004,1316.4123200000004,0
0,72,2019_nissan_leaf_sl_plus_driver_vehtype,night_shift,charging,,,True,False,61515.88871397183,0,2,0,137640,,0,39600,3713.3166329479777,3713.3166329479777,0
0,155,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,105953.76560241071,14608.455141146565,4,2,15750,1532,1532,,,,
0,102,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,155476.9703471763,27733.125136015835,2,1,6449,1674,1674,,,,
0,117,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,4292.0,18826.0,5,2,14822,1355,1355,,,,
0,115,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,154431.04409270312,9332.225934321497,1,0,137880,,0,39600.0,0.0,2995.648158381505,0.0
0,150,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,104146.73865807272,23592.71005956568,5,3,8720,1276.0,1276,,,,
0,13,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,8626.12976,3251.938240000154,4,0,138060,,0,39600,0,1491.2315199999998,0
0,189,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,103128.90945050641,8359.719450506436,4,1,22292,1217,1217,,,,
0,163,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,93984.24197744805,13868.271977448047,1,0,15384.728022551908,900,36.97999999989406,,,,
0,45,2019_fiat_500e_driver_vehtype,night_shift,charging,,,True,False,8970.302207542623,0,1,0,138300,,0,39600,2086.1272000000004,2086.1272000000004,0
0,44,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,9239.930131032936,7111.677011032911,1,0,138360,,0,39600,0,1200.27312,0
0,110,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,107246.41549154115,26664.396807726145,3,1,138420,,0,39600,0,2992.4986838150335,2992.4986838150335
0,93,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,waiting,,,False,False,171100.1895929578,28989.699592957615,1,1,138660,,0,39600.0,0.0,5.820766091346741e-11,5.820766091346741e-11
0,184,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,120287.36741838668,13120.651622987381,5,1,20407,1698.0,1698,,,,
0,59,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,126205.57712000012,4765.921120000119,1,0,138720,,0,39600,0,1230.316,0
