sim_time,reservation_time_trigger,charging_strategy,repositioning_strategy,user_requests
9180,0.0,0.002,0.0,0.00335
9240,0.0,0.003,0.0,0.00634
9300,0.0,0.002,0.369,0.01312
9360,0.0,0.002,0.0,0.00462
9420,0.0,0.002,0.0,0.01857
9480,0.0,0.001,0.0,0.02816
9540,0.0,0.002,0.0,0.00537
9600,0.0,0.002,0.394,0.0
9660,0.0,0.001,0.0,0.00277
9720,0.0,0.001,0.0,0.00969
9780,0.0,0.004,0.0,0.0
9840,0.0,0.014,0.0,0.028909999999999998
9900,0.0,0.003,0.313,0.0055
9960,0.0,0.007,0.0,0.0091
10020,0.0,0.001,0.0,0.019049999999999997
10080,0.0,0.001,0.0,0.00348
10140,0.0,0.005,0.0,0.01097
10200,0.0,0.001,0.319,0.00766
10260,0.0,0.004,0.0,0.00513
10320,0.0,0.002,0.0,0.017009999999999997
10380,0.0,0.001,0.0,0.00503
10440,0.0,0.002,0.0,0.014000000000000002
10500,0.0,0.002,0.313,0.011210000000000001
10560,0.0,0.001,0.0,0.00251
10620,0.0,0.005,0.0,0.01123
10680,0.0,0.002,0.0,0.0
10740,0.0,0.001,0.0,0.003
10800,0.0,0.001,0.321,0.01666
10860,0.0,0.001,0.0,0.0
10920,0.0,0.001,0.0,0.00509
10980,0.0,0.002,0.0,0.00489
11040,0.0,0.001,0.0,0.0
11100,0.0,0.001,0.399,0.00839
11160,0.0,0.001,0.0,0.00845
11220,0.0,0.006,0.0,0.01102
11280,0.0,0.001,0.0,0.0
11340,0.0,0.001,0.0,0.0
11400,0.0,0.002,0.416,0.00642
11460,0.0,0.001,0.0,0.00474
11520,0.0,0.001,0.0,0.00683
11580,0.0,0.002,0.0,0.01187
11640,0.0,0.001,0.0,0.01112
11700,0.0,0.001,0.322,0.0
11760,0.0,0.003,0.0,0.013989999999999999
11820,0.0,0.001,0.0,0.0
11880,0.0,0.001,0.0,0.0048
11940,0.0,0.001,0.0,0.01009
12000,0.0,0.001,0.319,0.0
12060,0.0,0.001,0.0,0.012490000000000001
12120,0.0,0.002,0.0,0.0054
12180,0.0,0.001,0.0,0.0
12240,0.0,0.001,0.0,0.00414
12300,0.0,0.001,0.38,0.0
12360,0.0,0.002,0.0,0.00307
12420,0.0,0.001,0.0,0.0
12480,0.0,0.001,0.0,0.0
12540,0.0,0.001,0.0,0.00921
12600,0.0,0.001,0.369,0.0
12660,0.0,0.001,0.0,0.0
12720,0.0,0.001,0.0,0.00267
12780,0.0,0.007,0.0,0.01547
12840,0.0,0.003,0.0,0.0
12900,0.0,0.007,0.355,0.00888
12960,0.0,0.001,0.0,0.0
13020,0.0,0.002,0.0,0.02297
13080,0.0,0.001,0.0,0.0
13140,0.0,0.001,0.0,0.01175
13200,0.0,0.001,0.521,0.0
13260,0.0,0.001,0.0,0.00277
13320,0.0,0.003,0.0,0.0
13380,0.0,0.001,0.0,0.0
13440,0.0,0.001,0.0,0.0
13500,0.0,0.002,0.343,0.0
13560,0.0,0.001,0.0,0.0
13620,0.0,0.001,0.0,0.00785
13680,0.0,0.004,0.0,0.020659999999999998
13740,0.0,0.001,0.0,0.0146
13800,0.0,0.001,0.345,0.0
13860,0.0,0.001,0.0,0.01523
13920,0.0,0.001,0.0,0.00461
13980,0.0,0.001,0.0,0.0053
14040,0.0,0.002,0.0,0.00675
14100,0.0,0.001,0.324,0.0
14160,0.0,0.001,0.0,0.01472
14220,0.0,0.001,0.0,0.00293
14280,0.0,0.001,0.0,0.0
14340,0.0,0.001,0.0,0.0
14400,0.0,0.001,0.336,0.0
14460,0.0,0.001,0.0,0.0
14520,0.0,0.001,0.0,0.013430000000000001
14580,0.0,0.001,0.0,0.0
14640,0.0,0.001,0.0,0.0
14700,0.0,0.001,0.413,0.0
14760,0.0,0.001,0.0,0.0
14820,0.0,0.001,0.0,0.0062
14880,0.0,0.001,0.0,0.0
14940,0.0,0.001,0.0,0.0
15000,0.0,0.001,0.372,0.0
15060,0.0,0.001,0.0,0.0
15120,0.0,0.004,0.0,0.0
15180,0.0,0.001,0.0,0.0
15240,0.0,0.001,0.0,0.01224
15300,0.0,0.002,0.415,0.0
15360,0.0,0.0,0.0,0.0
15420,0.0,0.001,0.0,0.0
15480,0.0,0.001,0.0,0.0
15540,0.0,0.001,0.0,0.0
15600,0.0,0.001,0.371,0.0
15660,0.0,0.0,0.0,0.0
15720,0.0,0.001,0.0,0.0
15780,0.0,0.001,0.0,0.01137
15840,0.0,0.001,0.0,0.0
15900,0.0,0.001,0.357,0.0
15960,0.0,0.001,0.0,0.0
16020,0.0,0.004,0.0,0.0
16080,0.0,0.001,0.0,0.0
16140,0.0,0.001,0.0,0.0
16200,0.0,0.001,0.371,0.0
16260,0.0,0.001,0.0,0.00273
16320,0.0,0.002,0.0,0.0
16380,0.0,0.002,0.0,0.0
16440,0.0,0.001,0.0,0.0
16500,0.0,0.002,0.352,0.0
16560,0.0,0.0,0.0,0.0
16620,0.0,0.001,0.0,0.0
16680,0.0,0.001,0.0,0.0
16740,0.0,0.004,0.0,0.00454
16800,0.0,0.001,0.41,0.0
16860,0.0,0.001,0.0,0.0
16920,0.0,0.005,0.0,0.0
16980,0.0,0.001,0.0,0.0
17040,0.0,0.001,0.0,0.0
17100,0.0,0.001,0.355,0.00525
17160,0.0,0.001,0.0,0.0
17220,0.0,0.001,0.0,0.0
17280,0.0,0.001,0.0,0.0
17340,0.0,0.002,0.0,0.0
17400,0.0,0.001,0.381,0.0
17460,0.0,0.001,0.0,0.0
17520,0.0,0.002,0.0,0.0
17580,0.0,0.001,0.0,0.0
17640,0.0,0.001,0.0,0.0
17700,0.0,0.001,0.403,0.0
17760,0.0,0.001,0.0,0.0
17820,0.0,0.001,0.0,0.0
17880,0.0,0.003,0.0,0.0
17940,0.0,0.001,0.0,0.0
18000,0.0,0.001,0.36,0.0
18060,0.0,0.001,0.0,0.0
18120,0.0,0.001,0.0,0.0
18180,0.0,0.001,0.0,0.0
18240,0.0,0.001,0.0,0.0
18300,0.0,0.001,0.372,0.0
18360,0.0,0.001,0.0,0.0
18420,0.0,0.001,0.0,0.0
18480,0.0,0.001,0.0,0.0
18540,0.0,0.001,0.0,0.0
18600,0.0,0.001,0.385,0.0
18660,0.0,0.0,0.0,0.0
18720,0.0,0.001,0.0,0.0
18780,0.0,0.001,0.0,0.0
18840,0.0,0.003,0.0,0.0
18900,0.0,0.001,0.486,0.0
18960,0.0,0.0,0.0,0.0
19020,0.0,0.001,0.0,0.0
19080,0.0,0.001,0.0,0.0
19140,0.0,0.001,0.0,0.0
19200,0.0,0.001,0.38,0.0
19260,0.0,0.0,0.0,0.00321
19320,0.0,0.001,0.0,0.00814
19380,0.0,0.001,0.0,0.0
19440,0.0,0.001,0.0,0.0
19500,0.0,0.001,0.365,0.0
19560,0.0,0.001,0.0,0.0
19620,0.0,0.002,0.0,0.0
