simulation_time,driving,break,on shift break,idle,charging,reposition
189900,0,0,0,200,0,0
190800,0,0,0,200,0,0
191700,0,0,0,200,0,0
192600,0,0,0,200,0,0
193500,0,0,0,200,0,0
194400,0,0,0,199,0,0
195300,5,0,0,193,0,0
196200,11,0,0,183,4,0
197100,14,0,0,176,7,0
198000,14,0,0,173,12,0
198900,15,0,0,168,15,0
199800,15,0,0,176,8,0
200700,29,0,0,160,7,0
201600,17,0,0,174,8,0
202500,39,0,0,146,9,0
203400,34,0,0,146,14,0
204300,32,0,0,145,18,0
205200,44,0,0,134,19,0
206100,33,0,0,142,22,0
207000,26,0,0,156,15,0
207900,40,0,0,145,13,0
208800,32,0,0,140,20,0
209700,37,0,0,138,19,0
210600,28,0,0,152,19,0
211500,43,0,0,132,18,0
212400,32,0,0,153,14,0
213300,33,0,0,153,11,0
214200,16,0,0,167,12,0
215100,32,0,0,158,7,0
216000,27,0,0,154,14,0
216900,36,0,0,147,10,0
217800,27,0,0,155,11,0
218700,26,0,0,158,12,0
219600,36,0,0,144,17,0
220500,25,0,0,159,14,0
221400,30,0,0,155,12,0
222300,24,0,0,157,10,0
223200,30,0,0,149,13,0
224100,33,0,0,145,15,0
225000,32,0,0,146,18,0
225900,27,0,0,146,22,0
226800,42,0,0,134,21,0
227700,35,0,0,137,23,0
228600,38,0,0,134,21,0
229500,34,0,0,143,18,0
230400,37,0,0,138,19,0
231300,22,0,0,153,22,0
232200,34,0,0,143,19,0
233100,29,0,0,158,10,0
234000,41,0,0,137,13,0
234900,40,0,0,136,21,0
235800,49,0,0,122,18,0
236700,57,0,0,114,25,0
237600,42,0,0,114,33,0
238500,54,0,0,111,24,0
239400,44,0,0,122,24,0
240300,57,0,0,112,25,0
241200,52,0,0,112,22,0
242100,46,0,0,117,28,0
243000,54,0,0,117,27,0
243900,54,0,0,118,20,0
244800,35,0,0,136,24,0
245700,39,0,0,132,21,0
246600,48,0,0,128,18,0
247500,33,0,0,140,22,0
248400,29,0,0,142,24,0
249300,50,0,0,119,27,0
250200,34,0,0,133,27,0
251100,44,0,0,133,19,0
252000,38,0,0,141,17,0
252900,28,0,0,147,23,0
253800,22,0,0,157,19,0
254700,21,0,0,165,12,0
255600,17,0,0,173,10,0
256500,11,0,0,181,7,0
257400,7,0,0,185,4,0
258300,9,0,0,184,5,0
259200,6,0,0,189,3,0
260100,7,0,0,189,4,0
261000,9,0,0,186,4,0
261900,4,0,0,194,2,0
262800,2,0,0,196,1,0
263700,1,0,0,199,0,0
264600,1,0,0,199,0,0
265500,0,0,0,199,0,0
266400,1,0,0,199,0,0
267300,0,0,0,200,0,0
268200,1,0,0,199,0,0
269100,0,0,0,200,0,0
270000,0,0,0,200,0,0
270900,0,0,0,200,0,0
271800,0,0,0,200,0,0
272700,0,0,0,200,0,0
273600,0,0,0,200,0,0
274500,0,0,0,200,0,0
275400,0,0,0,200,0,0
276300,0,0,0,200,0,0
277200,1,0,0,199,0,0
278100,0,0,0,200,0,0
279000,0,0,0,200,0,0
279900,1,0,0,197,0,0
280800,5,0,0,195,0,0
281700,7,0,0,190,1,0
282600,12,0,0,184,2,0
283500,11,0,0,183,5,0
284400,15,0,0,180,5,0
285300,29,0,0,162,7,0
286200,26,0,0,163,9,0
287100,34,0,0,144,15,0
288000,36,0,0,141,19,0
288900,50,0,0,126,23,0
289800,49,0,0,114,32,0
290700,63,0,0,107,27,0
291600,41,0,0,131,21,0
292500,48,0,0,122,23,0
293400,47,0,0,128,21,0
294300,65,0,0,104,26,0
295200,57,0,0,106,27,0
296100,41,0,0,130,25,0
297000,43,0,0,134,17,0
297900,50,0,0,125,22,0
298800,33,0,0,143,21,0
299700,39,0,0,138,20,0
300600,33,0,0,142,19,0
301500,39,0,0,138,17,0
302400,25,0,0,146,22,0
303300,74,0,0,101,17,0
304200,61,0,0,107,25,0
305100,72,0,0,85,34,0
306000,76,0,0,82,33,0
306900,52,0,0,106,37,0
307800,48,0,0,109,37,0
308700,43,0,0,120,34,0
309600,41,0,0,123,31,0
310500,35,0,0,138,24,0
311400,20,0,0,161,14,0
312300,37,0,0,153,9,0
313200,32,0,0,148,18,0
314100,41,0,0,139,15,0
315000,37,0,0,144,13,0
315900,45,0,0,137,11,0
316800,33,0,0,148,12,0
317700,44,0,0,139,12,0
318600,43,0,0,131,22,0
319500,34,0,0,139,24,0
320400,32,0,0,140,24,0
321300,57,0,0,118,21,0
322200,54,0,0,115,19,0
323100,61,0,0,111,20,0
324000,50,0,0,109,32,0
324900,63,0,0,87,36,0
325800,83,0,0,75,32,0
326700,88,0,0,57,36,0
327600,59,0,0,99,35,0
328500,78,0,0,79,37,0
329400,56,0,0,94,36,0
330300,47,0,0,102,37,0
331200,62,0,0,96,32,0
332100,58,0,0,98,34,0
333000,51,0,0,109,34,0
333900,66,0,0,99,28,0
334800,44,0,0,127,27,0
335700,61,0,0,106,24,0
336600,41,0,0,122,26,0
337500,48,0,0,114,24,0
338400,50,0,0,113,27,0
339300,46,0,0,118,29,0
340200,54,0,0,115,26,0
341100,36,0,0,134,24,0
342000,36,0,0,141,20,0
342900,21,0,0,157,20,0
343800,10,0,0,172,16,0
344700,14,0,0,169,11,0
345600,10,0,0,174,12,0
346500,4,0,0,189,6,0
347400,7,0,0,191,2,0
348300,5,0,0,190,4,0
349200,8,0,0,189,1,0
350100,1,0,0,195,3,0
351000,1,0,0,198,0,0
351900,0,0,0,200,0,0
352800,0,0,0,200,0,0
353700,0,0,0,200,0,0
354600,0,0,0,200,0,0
355500,0,0,0,200,0,0
356400,0,0,0,200,0,0
357300,0,0,0,200,0,0
358200,0,0,0,199,0,0
359100,1,0,0,198,1,0
360000,0,0,0,199,1,0
360900,0,0,0,200,0,0
361800,0,0,0,200,0,0
362700,0,0,0,200,0,0
363600,0,0,0,200,0,0
364500,1,0,0,199,0,0
365400,0,0,0,200,0,0
366300,1,0,0,199,0,0
367200,1,0,0,199,0,0
368100,4,0,0,195,1,0
369000,3,0,0,195,1,0
369900,16,0,0,180,4,0
370800,18,0,0,176,6,0
371700,37,0,0,149,10,0
372600,27,0,0,157,12,0
373500,32,0,0,158,9,0
374400,40,0,0,142,16,0
375300,61,0,0,113,25,0
376200,51,0,0,123,20,0
377100,53,0,0,120,20,0
378000,46,0,0,125,20,0
378900,56,0,0,111,20,0
379800,46,0,0,124,22,0
380700,44,0,0,130,22,0
381600,58,0,0,119,19,0
382500,35,0,0,141,19,0
383400,39,0,0,138,20,0
384300,47,0,0,127,22,0
385200,46,0,0,130,22,0
386100,39,0,0,145,14,0
387000,40,0,0,135,18,0
387900,43,0,0,128,26,0
388800,49,0,0,122,21,0
389700,52,0,0,120,21,0
390600,61,0,0,115,19,0
391500,47,0,0,129,20,0
392400,52,0,0,123,22,0
393300,51,0,0,113,26,0
394200,39,0,0,134,21,0
395100,42,0,0,134,18,0
396000,53,0,0,128,16,0
396900,66,0,0,99,24,0
397800,54,0,0,114,25,0
398700,56,0,0,103,32,0
399600,49,0,0,105,37,0
400500,50,0,0,113,33,0
401400,43,0,0,122,28,0
402300,48,0,0,120,28,0
403200,36,0,0,134,29,0
404100,29,0,0,138,26,0
405000,44,0,0,130,21,0
405900,46,0,0,131,19,0
406800,39,0,0,141,19,0
407700,54,0,0,116,23,0
408600,55,0,0,108,30,0
409500,57,0,0,107,29,0
410400,61,0,0,106,29,0
411300,89,0,0,75,29,0
412200,60,0,0,103,32,0
413100,59,0,0,97,35,0
414000,57,0,0,103,32,0
414900,75,0,0,95,23,0
415800,57,0,0,106,30,0
416700,59,0,0,102,32,0
417600,72,0,0,97,30,0
418500,64,0,0,92,36,0
419400,45,0,0,109,35,0
420300,68,0,0,95,31,0
421200,59,0,0,108,30,0
422100,52,0,0,114,24,0
423000,37,0,0,142,18,0
423900,49,0,0,127,18,0
424800,55,0,0,119,22,0
425700,45,0,0,124,26,0
426600,36,0,0,132,24,0
427500,32,0,0,137,28,0
428400,32,0,0,141,24,0
429300,16,0,0,163,19,0
430200,10,0,0,171,13,0
431100,8,0,0,179,11,0
432000,16,0,0,172,9,0
432900,5,0,0,188,6,0
433800,3,0,0,196,1,0
434700,6,0,0,189,2,0
435600,4,0,0,192,4,0
436500,4,0,0,195,1,0
437400,4,0,0,196,0,0
438300,0,0,0,199,0,0
439200,0,0,0,199,1,0
440100,1,0,0,199,0,0
441000,0,0,0,200,0,0
441900,0,0,0,200,0,0
442800,1,0,0,199,0,0
443700,1,0,0,199,0,0
444600,1,0,0,199,0,0
445500,0,0,0,200,0,0
446400,0,0,0,200,0,0
447300,0,0,0,200,0,0
448200,0,0,0,200,0,0
449100,0,0,0,200,0,0
450000,0,0,0,200,0,0
450900,1,0,0,199,0,0
451800,0,0,0,199,0,0
452700,1,0,0,197,1,0
453600,2,0,0,197,1,0
454500,4,0,0,195,1,0
455400,10,0,0,188,2,0
456300,13,0,0,180,5,0
457200,8,0,0,185,3,0
458100,33,0,0,157,5,0
459000,35,0,0,150,11,0
459900,30,0,0,143,17,0
460800,32,0,0,147,20,0
461700,52,0,0,116,24,0
462600,46,0,0,117,28,0
463500,58,0,0,115,22,0
464400,39,0,0,140,17,0
465300,47,0,0,123,22,0
466200,36,0,0,135,25,0
467100,36,0,0,136,21,0
468000,51,0,0,122,23,0
468900,51,0,0,122,23,0
469800,35,0,0,131,31,0
470700,38,0,0,138,20,0
471600,37,0,0,135,25,0
472500,30,0,0,144,24,0
473400,44,0,0,132,19,0
474300,34,0,0,134,27,0
475200,44,0,0,126,25,0
476100,43,0,0,128,27,0
477000,36,0,0,134,24,0
477900,43,0,0,135,19,0
478800,45,0,0,132,13,0
479700,58,0,0,111,24,0
480600,39,0,0,129,29,0
481500,27,0,0,148,22,0
482400,32,0,0,137,22,0
483300,35,0,0,146,11,0
484200,48,0,0,135,11,0
485100,38,0,0,139,13,0
486000,45,0,0,129,19,0
486900,43,0,0,141,13,0
487800,34,0,0,134,27,0
488700,42,0,0,130,25,0
489600,35,0,0,132,27,0
490500,35,0,0,139,25,0
491400,38,0,0,145,13,0
492300,40,0,0,137,15,0
493200,36,0,0,140,17,0
494100,39,0,0,130,25,0
495000,37,0,0,132,24,0
