operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,8,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,80982.99999999999,27880.740073731176,4,3,6868,587.2399262688177,587.2399262688177,,,,
0,4,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,3804.2497725434982,21066.902332543483,1,0,12900,,0,39600,0,1280.4574399999997,176.20766745650167
0,1,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,False,False,79200.0,30533.760000000002,4,4,13920,,0,39600,0,3.637978807091713e-12,3.637978807091713e-12
0,7,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,1621.0,30078.35699632234,2,1,5609,362.9030036776585,362.9030036776585,,,,
0,6,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,43021.0,10017.853200000007,4,1,21626,498.8868000000041,498.8868000000041,,,,
0,1,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,80313.32689755327,30533.760000000002,4,4,15000,,0,39600,0,1113.3268975532724,1113.3268975532724
0,8,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,82390.99999999999,24387.979999999996,4,2,10387,1408,1408,,,,
0,6,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,44245.9176,8361.340000000017,4,1,17640,,0.0,39600.0,0.0,1224.9176000000002,1224.9176000000002
0,9,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,43583.40048,6143.61999999999,5,1,17640,,0.0,39600.0,0.0,1163.4004800000002,1163.4004800000002
0,1,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,80579.0,28191.326897553274,4,3,5453,265.673102446724,265.673102446724,,,,
0,13,2019_nissan_leaf_sl_plus_driver_vehtype_HT,night_shift,on_break,,,False,True,42530.82309669211,15188.89309669211,2,0,20340.10690330789,600,1.050000000000182,,,,
0,10,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,81900.00000000001,16555.280256966267,1,0,18000,117.06974303372544,117.06974303372544,,,,
0,6,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,44284.0,4668.567600000015,4,0,26982,38.08239999999978,38.08239999999978,,,,
0,28,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,17.560833333333335,6.0,True,False,44780.99999999999,,,,,,,44780.99999999999,44780.99999999999,,
0,33,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,16.01,6.0,True,False,89964.0,,,,,,,50363.99999999999,50363.99999999999,,
0,34,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,15.641111111111112,6.016666666666667,True,False,91292.0,,,,,,,51692.0,51692.0,,
0,9,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,44121.0,1989.0904800000044,5,0,28343,537.5995199999998,537.5995199999998,,,,
0,11,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,2879.792479999993,13077.137080638262,1,0,19367.862919361738,600,15.745399361724822,,,,
0,1,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,82261.0,24556.999999999996,4,2,9108,1682,1682,,,,
0,23,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_shift_break,20.42,7.0,True,False,38087.99999999999,,,,,,,38087.99999999999,38087.99999999999,,
0,25,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,21.128055555555555,7.0,True,False,35539.0,,,,,,,35539.0,35539.0,,
0,28,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,46236.99999999999,28111,3,2,3184,1456,1456,,,,
0,5,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,3878.2786399999995,7395.151045712075,1,0,22154.848954287936,900,42.277594287947295,,,,
0,4,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,3812.9474400000145,6639.849772543494,1,0,23304.150227456506,600,8.697667456516001,,,,
0,8,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,83487.13839999998,15200.619999999988,4,2,27540,,0,39600,0,1096.1384000000003,1096.1384000000003
0,21,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_shift_break,19.735555555555557,8.0,True,False,83752.0,,,,,,,44151.99999999999,44151.99999999999,,
0,36,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,16.36777777777778,8.016666666666667,True,False,95876.0,,,,,,,56276.0,56276.0,,
0,23,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_break,,,False,True,39581.99999999999,27827,4,3,2886,1494,1494,,,,
0,7,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,3031.0,16257.370000000006,2,1,19408.629999999997,900,1410,,,,
0,5,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,False,False,3878.278640000003,2856.1086400000186,1,0,30960,,0,39600,0,3.637978807091713e-12,0
