time,event,station_id,ch_op_id,vid,op_id,veh_type,current_soc,socket_id,socket_power,initial_soc,transferred_power,connection_duration
1724.5858701759826,detach,14,0,6,0,2019_fiat_500e,1.0,0,40,0.462,12.905509668622024,1161.4958701759822
1682.751452593606,detach,13,0,8,0,2019_fiat_500e,1.0,0,40,0.437,13.515238362151177,1216.371452593606
1785.068604908451,detach,10,0,18,0,2019_fiat_500e,1.0,0,40,0.445,13.331206721205014,1199.8086049084511
2048.9337423532634,detach,14,0,12,0,2019_fiat_500e,1.0,1,40,0.397,14.462374915036252,1301.6137423532628
2073.0752287173573,detach,10,0,15,0,2019_fiat_500e,1.0,2,40,0.471,12.703946985748406,1143.3552287173566
2206.9466372544366,detach,5,0,29,0,2019_fiat_500e,1.0,1,40,0.393,14.572407080604854,1311.5166372544368
2509.7960093840707,detach,9,0,0,0,2019_fiat_500e,1.0,0,40,0.405,14.270733437600775,1284.3660093840697
2479.1586898967116,detach,14,0,4,0,2019_fiat_500e,1.0,2,40,0.456,13.0660965544079,1175.9486898967111
2460.437837991487,detach,11,0,21,0,2019_fiat_500e,1.0,2,40,0.444,13.351420422127628,1201.6278379914863
2523.6148857120497,detach,11,0,27,0,2019_fiat_500e,1.0,1,40,0.348,15.65049873013388,1408.544885712049
2602.3763043653344,detach,13,0,1,0,2019_fiat_500e,1.0,1,40,0.303,16.735847826281486,1506.2263043653338
2606.5056830223066,detach,5,0,16,0,2019_fiat_500e,1.0,0,40,0.319,16.34206314469229,1470.7856830223063
2638.269159474522,detach,10,0,30,0,2019_fiat_500e,1.0,3,40,0.389,14.673990660828,1320.6591594745198
2761.235642978573,detach,9,0,24,0,2019_fiat_500e,1.0,1,40,0.471,12.694507144206359,1142.5056429785723
2786.2004083808833,detach,11,0,39,0,2019_fiat_500e,1.0,3,40,0.402,14.350004537565368,1291.5004083808828
2849.287206455384,detach,10,0,47,0,2019_fiat_500e,1.0,1,40,0.343,15.77085784950424,1419.3772064553814
3010.447391106868,detach,14,0,31,0,2019_fiat_500e,1.0,0,40,0.422,13.883526567854087,1249.5173911068678
3212.663112084571,detach,14,0,11,0,2019_fiat_500e,1.0,1,40,0.461,12.930326330347865,1163.729369731308
3292.218016899131,detach,10,0,22,0,2019_fiat_500e,1.0,2,40,0.442,13.396977965545876,1205.7280168991288
3308.763305370173,detach,10,0,3,0,2019_fiat_500e,1.0,0,40,0.436,13.53870339300188,1218.483305370169
3399.21003966816,detach,2,0,7,0,2019_fiat_500e,1.0,0,40,0.435,13.569667107423996,1221.2700396681594
3403.1656151450234,detach,13,0,9,0,2019_fiat_500e,1.0,0,40,0.414,14.075729057166907,1266.8156151450212
3518.5871048102317,detach,2,0,32,0,2019_fiat_500e,1.0,1,40,0.466,12.823523386780384,1154.1171048102347
3754.0389822533452,detach,13,0,20,0,2019_fiat_500e,1.0,1,40,0.467,12.796251976533462,1151.6626778880118
3831.260326693028,detach,5,0,2,0,2019_fiat_500e,1.0,1,40,0.362,15.306225852144758,1377.5603266930284
3830.2708009681237,detach,14,0,40,0,2019_fiat_500e,1.0,2,40,0.472,12.67778667742358,1141.0008009681223
3980.232238828734,detach,10,0,14,0,2019_fiat_500e,1.0,3,40,0.412,14.12313598698596,1271.082238828736
3988.211650089665,detach,11,0,88,0,2019_nissan_leaf_sl_plus,1.0,0,40,0.448,34.195018334329575,3077.5516500896642
4206.21417056141,detach,14,0,25,0,2019_fiat_500e,1.0,0,40,0.469,12.74326856179343,1146.8941705614088
4467.54816680822,detach,5,0,10,0,2019_fiat_500e,1.0,0,40,0.397,14.467201853424747,1302.0481668082275
4522.209811032834,detach,1,0,44,0,2019_fiat_500e,1.0,0,40,0.386,14.725442344809267,1325.2898110328342
4697.407057553273,detach,10,0,36,0,2019_fiat_500e,1.0,0,40,0.423,13.854745083925248,1246.9270575532728
4915.904880262049,detach,10,0,19,0,2019_fiat_500e,1.0,1,40,0.453,13.129054225133881,1181.6148802620492
4893.533065825178,detach,13,0,37,0,2019_fiat_500e,1.0,0,40,0.384,14.786589620279752,1330.793065825178
5209.290607997074,detach,13,0,5,0,2019_fiat_500e,1.0,1,40,0.387,14.721895644412006,1324.9706079970802
5291.536940117087,detach,5,0,23,0,2019_fiat_500e,1.0,1,40,0.448,13.2561882235232,1193.0569401170878
5684.665292116818,detach,10,0,28,0,2019_fiat_500e,1.0,2,40,0.426,13.764947690186801,1238.8452921168118
6281.594669296375,detach,13,0,51,0,2019_fiat_500e,1.0,0,40,0.449,13.232274103293047,1190.9046692963739
6305.411544991537,detach,14,0,13,0,2019_fiat_500e,1.0,1,40,0.434,13.591572722128198,1223.241544991538
6570.736399999999,detach,13,0,8,0,2019_fiat_500e,1.0,1,40,0.469,12.733848888888884,1146.0463999999993
6725.1988730951825,detach,10,0,34,0,2019_fiat_500e,1.0,0,40,0.428,13.724543034390905,1235.2088730951818
7103.875840000001,detach,14,0,12,0,2019_fiat_500e,1.0,2,40,0.372,15.062842666666665,1355.6558400000004
7358.501140387449,detach,10,0,35,0,2019_fiat_500e,1.0,2,40,0.408,14.213901559860535,1279.2511403874487
7420.039133856968,detach,11,0,43,0,2019_fiat_500e,1.0,0,40,0.387,14.702545931744083,1323.2291338569676
7526.31832,detach,10,0,18,0,2019_fiat_500e,1.0,1,40,0.362,15.30742577777778,1377.6683200000007
7590.999200000002,detach,11,0,4,0,2019_fiat_500e,1.0,1,40,0.422,13.881324444444441,1249.3192
7571.000978042331,detach,11,0,33,0,2019_fiat_500e,1.0,3,40,0.449,13.217344200470313,1189.5609780423283
7704.016144622577,detach,8,0,38,0,2019_fiat_500e,1.0,0,40,0.445,13.329290495806374,1199.6361446225737
7855.929760000001,detach,11,0,0,0,2019_fiat_500e,1.0,2,40,0.409,14.176330666666667,1275.8697600000005
7856.290163375263,detach,14,0,17,0,2019_fiat_500e,1.0,1,40,0.363,15.287001815280693,1375.8301633752626
7929.884319999998,detach,13,0,3,0,2019_fiat_500e,1.0,0,40,0.412,14.117603555555561,1270.5843200000008
7995.80344,detach,1,0,9,0,2019_fiat_500e,1.0,1,40,0.442,13.386371555555554,1204.77344
8122.2144800000015,detach,1,0,1,0,2019_fiat_500e,1.0,0,40,0.44,13.450271999999993,1210.5244799999991
8627.74712,detach,10,0,27,0,2019_fiat_500e,1.0,2,40,0.44,13.43419022222222,1209.07712
8641.482959999994,detach,13,0,11,0,2019_fiat_500e,1.0,1,40,0.359,15.377255111111102,1383.9529599999996
8655.438402565069,detach,14,0,197,0,2022_bmw_i4_m50,1.0,0,40,0.463,45.058093361833876,4055.228402565069
8768.0216,detach,14,0,7,0,2019_fiat_500e,1.0,2,40,0.394,14.550462222222233,1309.5416000000005
8797.722320000008,detach,10,0,16,0,2019_fiat_500e,1.0,1,40,0.475,12.597914666666663,1133.81232
8894.79824,detach,5,0,15,0,2019_fiat_500e,1.0,0,40,0.431,13.667758222222215,1230.0982400000003
9061.744080000002,detach,10,0,2,0,2019_fiat_500e,1.0,0,40,0.388,14.694156444444454,1322.4740800000009
9223.617839999999,detach,13,0,6,0,2019_fiat_500e,1.0,0,40,0.454,13.109198222222219,1179.827839999999
9185.307840000001,detach,14,0,22,0,2019_fiat_500e,1.0,1,40,0.417,13.985864888888898,1258.7278400000014
9198.847739551951,detach,11,0,42,0,2019_fiat_500e,1.0,0,40,0.404,14.310085995021655,1287.907739551948
9528.322597010436,detach,8,0,106,0,2019_nissan_leaf_sl_plus,1.0,1,40,0.489,31.663251077893705,2849.6925970104357
9846.66672,detach,13,0,29,0,2019_fiat_500e,1.0,1,40,0.468,12.768296888888887,1149.1467200000006
10265.917360000023,detach,14,0,30,0,2019_fiat_500e,1.0,2,40,0.426,13.768970666666668,1239.2073600000003
10374.55624,detach,10,0,10,0,2019_fiat_500e,1.0,0,40,0.414,14.071180444444442,1266.4062400000003
10581.16822872196,detach,14,0,26,0,2019_fiat_500e,1.0,1,40,0.457,13.039202541355113,1173.5282287219597
10795.73168,detach,10,0,19,0,2019_fiat_500e,1.0,1,40,0.48,12.48612977777778,1123.7516799999994
10979.184160000003,detach,11,0,39,0,2019_fiat_500e,1.0,0,40,0.451,13.182712888888892,1186.444160000001
11166.634,detach,13,0,40,0,2019_fiat_500e,1.0,0,40,0.391,14.627822222222225,1316.5040000000008
11518.2272,detach,13,0,20,0,2019_fiat_500e,1.0,1,40,0.421,13.906968888888887,1251.627199999999
12274.401680000019,detach,14,0,8,0,2019_fiat_500e,1.0,1,40,0.359,15.387018666666675,1384.8316800000011
12626.765453785534,detach,14,0,161,0,2022_bmw_i4_m50,1.0,0,40,0.489,42.83228281983881,3854.905453785512
13203.626160000002,detach,13,0,5,0,2019_fiat_500e,1.0,1,40,0.433,13.598179555555562,1223.8361600000007
13565.594640000001,detach,14,0,13,0,2019_fiat_500e,1.0,2,40,0.473,12.63871822222223,1137.4846400000006
13698.076879999997,detach,13,0,3,0,2019_fiat_500e,1.0,0,40,0.367,15.18185422222222,1366.3668799999996
13689.99329819349,detach,14,0,41,0,2019_fiat_500e,1.0,1,40,0.403,14.323258868816387,1289.0932981934748
14189.538720000008,detach,14,0,7,0,2019_fiat_500e,1.0,0,40,0.457,13.042430222222226,1173.8187199999993
14210.7544,detach,5,0,47,0,2019_fiat_500e,1.0,0,40,0.381,14.861493333333343,1337.5344000000005
14947.498560000015,detach,14,0,0,0,2019_fiat_500e,1.0,1,40,0.476,12.580428444444456,1132.2385600000016
15464.745840000025,detach,14,0,1,0,2019_fiat_500e,1.0,0,40,0.446,13.288842666666666,1195.9958399999996
18828.897069478586,detach,13,0,169,0,2022_bmw_i4_m50,1.0,0,40,0.483,43.342189660873025,3900.7970694785927
19029.95918043862,detach,14,0,168,0,2022_bmw_i4_m50,1.0,1,40,0.491,42.7326575604289,3845.9391804386196
20966.29637937443,detach,2,0,65,0,2019_fiat_500e,1.0,0,40,0.491,12.220737548604792,1099.8663793744308
21300.201760000004,detach,13,0,4,0,2019_fiat_500e,1.0,0,40,0.49,12.23601955555556,1101.2417600000008
23318.24648000002,detach,13,0,2,0,2019_fiat_500e,1.0,0,40,0.41,14.157960888888882,1274.2164799999991
23926.402800000003,detach,13,0,33,0,2019_fiat_500e,1.0,1,40,0.385,14.76214222222222,1328.5927999999985
27602.02472,detach,13,0,9,0,2019_fiat_500e,1.0,1,40,0.428,13.717274666666665,1234.55472
27688.626240000005,detach,13,0,14,0,2019_fiat_500e,1.0,0,40,0.455,13.081180444444442,1177.3062400000017
28605.891519999997,detach,14,0,18,0,2019_fiat_500e,1.0,0,40,0.469,12.74212799999999,1146.7915199999989
30074.818720000003,detach,14,0,6,0,2019_fiat_500e,1.0,0,40,0.429,13.710208000000009,1233.9187200000015
30584.496000000003,detach,13,0,8,0,2019_fiat_500e,1.0,0,40,0.469,12.735955555555556,1146.2360000000008
32513.215439999996,detach,13,0,3,0,2019_fiat_500e,1.0,1,40,0.426,13.76939377777778,1239.2454399999988
32605.55408,detach,14,0,10,0,2019_fiat_500e,1.0,0,40,0.351,15.57037866666667,1401.3340800000005
32823.70568000002,detach,13,0,7,0,2019_fiat_500e,1.0,0,40,0.39,14.63372977777778,1317.0356799999972
