simulation_time,driving,break,on shift break,idle,charging,reposition
90000,21,0,0,163,12,0
90900,11,0,0,179,10,0
91800,9,0,0,180,7,0
92700,9,0,0,185,6,0
93600,16,0,0,175,8,0
94500,11,0,0,181,8,0
95400,8,0,0,188,3,0
96300,9,0,0,183,5,0
97200,6,0,0,189,5,0
98100,6,0,0,191,3,0
99000,3,0,0,196,1,0
99900,2,0,0,197,1,0
100800,1,0,0,197,1,0
101700,3,0,0,196,1,0
102600,2,0,0,197,1,0
103500,1,0,0,199,0,0
104400,0,0,0,200,0,0
105300,0,0,0,199,0,0
106200,0,0,0,200,0,0
107100,0,0,0,200,0,0
108000,0,0,0,200,0,0
108900,1,0,0,199,0,0
109800,0,0,0,200,0,0
110700,0,0,0,200,0,0
111600,1,0,0,199,0,0
112500,1,0,0,198,1,0
113400,3,0,0,195,2,0
114300,1,0,0,197,2,0
115200,3,0,0,194,3,0
116100,6,0,0,190,2,0
117000,6,0,0,191,3,0
117900,6,0,0,192,2,0
118800,5,0,0,192,3,0
119700,9,0,0,185,5,0
120600,6,0,0,190,4,0
121500,9,0,0,183,3,0
122400,5,0,0,187,7,0
123300,8,0,0,188,4,0
124200,14,0,0,178,3,0
125100,13,0,0,181,4,0
126000,21,0,0,171,6,0
126900,21,0,0,162,12,0
127800,22,0,0,158,17,0
128700,27,0,0,156,15,0
129600,22,0,0,160,16,0
130500,31,0,0,146,18,0
131400,27,0,0,151,19,0
132300,25,0,0,158,13,0
133200,26,0,0,156,14,0
134100,24,0,0,156,13,0
135000,41,0,0,138,14,0
135900,36,0,0,147,15,0
136800,33,0,0,145,18,0
137700,35,0,0,146,15,0
138600,46,0,0,135,17,0
139500,38,0,0,133,24,0
140400,23,0,0,149,23,0
141300,27,0,0,148,17,0
142200,32,0,0,148,15,0
143100,28,0,0,159,11,0
144000,20,0,0,161,13,0
144900,31,0,0,156,12,0
145800,23,0,0,155,19,0
146700,36,0,0,151,13,0
147600,42,0,0,145,7,0
148500,33,0,0,151,16,0
149400,40,0,0,142,14,0
150300,24,0,0,156,15,0
151200,30,0,0,150,15,0
152100,31,0,0,151,15,0
153000,33,0,0,150,14,0
153900,26,0,0,154,17,0
154800,19,0,0,165,15,0
155700,27,0,0,155,15,0
156600,25,0,0,155,15,0
157500,25,0,0,161,12,0
158400,31,0,0,153,10,0
159300,19,0,0,172,9,0
160200,27,0,0,156,13,0
161100,19,0,0,162,13,0
162000,27,0,0,157,12,0
162900,12,0,0,178,7,0
163800,26,0,0,165,4,0
164700,16,0,0,173,7,0
165600,18,0,0,169,10,0
166500,15,0,0,169,11,0
167400,10,0,0,180,10,0
168300,15,0,0,178,4,0
169200,14,0,0,181,4,0
170100,10,0,0,186,4,0
171000,5,0,0,191,3,0
171900,8,0,0,187,5,0
172800,7,0,0,188,5,0
173700,3,0,0,195,2,0
174600,2,0,0,197,1,0
175500,1,0,0,197,2,0
176400,2,0,0,197,1,0
177300,0,0,0,199,1,0
178200,0,0,0,200,0,0
179100,1,0,0,199,0,0
180000,0,0,0,200,0,0
180900,0,0,0,200,0,0
181800,0,0,0,200,0,0
182700,1,0,0,199,0,0
183600,0,0,0,200,0,0
184500,0,0,0,200,0,0
185400,0,0,0,200,0,0
186300,0,0,0,200,0,0
187200,0,0,0,200,0,0
188100,0,0,0,200,0,0
189000,0,0,0,200,0,0
189900,1,0,0,199,0,0
190800,1,0,0,199,0,0
191700,0,0,0,200,0,0
192600,0,0,0,199,0,0
193500,1,0,0,199,0,0
194400,1,0,0,199,0,0
195300,12,0,0,186,2,0
196200,13,0,0,181,3,0
197100,14,0,0,178,8,0
198000,14,0,0,169,14,0
198900,23,0,0,165,11,0
199800,31,0,0,159,10,0
200700,40,0,0,147,10,0
201600,36,0,0,140,20,0
202500,45,0,0,123,22,0
203400,46,0,0,126,25,0
204300,48,0,0,126,20,0
205200,32,0,0,151,13,0
206100,49,0,0,135,12,0
207000,47,0,0,136,17,0
207900,38,0,0,136,22,0
208800,32,0,0,146,18,0
209700,24,0,0,148,22,0
210600,31,0,0,146,18,0
211500,38,0,0,140,16,0
212400,26,0,0,151,20,0
213300,33,0,0,153,12,0
214200,50,0,0,133,13,0
215100,30,0,0,147,19,0
216000,31,0,0,144,20,0
216900,34,0,0,137,23,0
217800,29,0,0,154,15,0
218700,42,0,0,142,13,0
219600,27,0,0,150,18,0
220500,41,0,0,143,15,0
221400,26,0,0,149,21,0
222300,33,0,0,144,18,0
223200,35,0,0,146,14,0
224100,21,0,0,161,13,0
225000,36,0,0,145,16,0
225900,36,0,0,143,19,0
226800,27,0,0,153,14,0
227700,33,0,0,141,22,0
228600,46,0,0,132,19,0
229500,44,0,0,130,19,0
230400,37,0,0,141,20,0
231300,46,0,0,126,21,0
232200,42,0,0,131,24,0
233100,32,0,0,135,22,0
234000,30,0,0,153,15,0
234900,47,0,0,128,18,0
235800,55,0,0,111,26,0
236700,65,0,0,102,25,0
237600,46,0,0,127,24,0
238500,59,0,0,110,20,0
239400,60,0,0,112,19,0
240300,68,0,0,96,27,0
241200,58,0,0,96,38,0
242100,35,0,0,118,41,0
243000,54,0,0,106,33,0
243900,42,0,0,133,23,0
244800,32,0,0,142,23,0
245700,38,0,0,134,21,0
246600,44,0,0,125,23,0
247500,38,0,0,136,22,0
248400,37,0,0,136,23,0
249300,28,0,0,151,16,0
250200,30,0,0,154,10,0
251100,35,0,0,152,9,0
252000,31,0,0,155,13,0
252900,20,0,0,166,13,0
253800,17,0,0,169,10,0
254700,20,0,0,169,8,0
255600,16,0,0,170,12,0
256500,5,0,0,188,7,0
257400,1,0,0,195,4,0
258300,4,0,0,191,4,0
259200,2,0,0,197,1,0
260100,3,0,0,195,0,0
261000,4,0,0,195,0,0
261900,5,0,0,192,2,0
262800,1,0,0,197,2,0
263700,0,0,0,199,1,0
264600,1,0,0,199,0,0
265500,0,0,0,200,0,0
266400,2,0,0,198,0,0
267300,1,0,0,199,0,0
268200,0,0,0,200,0,0
269100,0,0,0,200,0,0
270000,1,0,0,199,0,0
270900,0,0,0,200,0,0
271800,1,0,0,199,0,0
272700,0,0,0,200,0,0
273600,0,0,0,200,0,0
274500,1,0,0,199,0,0
275400,0,0,0,200,0,0
276300,1,0,0,199,0,0
277200,0,0,0,199,1,0
278100,0,0,0,200,0,0
279000,0,0,0,200,0,0
279900,2,0,0,198,0,0
280800,4,0,0,196,0,0
281700,10,0,0,187,2,0
282600,8,0,0,189,3,0
283500,15,0,0,179,4,0
284400,19,0,0,170,9,0
285300,29,0,0,158,11,0
286200,34,0,0,148,15,0
287100,38,0,0,141,17,0
288000,40,0,0,140,16,0
288900,69,0,0,105,20,0
289800,55,0,0,107,32,0
290700,57,0,0,92,38,0
291600,52,0,0,105,39,0
292500,51,0,0,110,32,0
293400,50,0,0,118,25,0
294300,53,0,0,117,21,0
295200,47,0,0,126,24,0
296100,37,0,0,131,25,0
297000,42,0,0,129,27,0
297900,45,0,0,124,27,0
298800,47,0,0,128,25,0
299700,52,0,0,123,21,0
300600,50,0,0,122,19,0
301500,60,0,0,122,14,0
302400,37,0,0,136,21,0
303300,69,0,0,96,25,0
304200,59,0,0,96,36,0
305100,84,0,0,74,36,0
306000,73,0,0,87,33,0
306900,54,0,0,107,33,0
307800,46,0,0,121,29,0
308700,52,0,0,115,25,0
309600,54,0,0,111,27,0
310500,44,0,0,126,25,0
311400,41,0,0,132,21,0
312300,39,0,0,131,25,0
313200,43,0,0,127,25,0
314100,48,0,0,126,18,0
315000,54,0,0,121,23,0
315900,45,0,0,118,30,0
316800,48,0,0,112,35,0
317700,30,0,0,136,30,0
318600,22,0,0,160,14,0
319500,41,0,0,141,11,0
320400,48,0,0,131,16,0
321300,48,0,0,131,16,0
322200,63,0,0,115,17,0
323100,45,0,0,127,22,0
324000,62,0,0,106,22,0
324900,66,0,0,102,24,0
325800,75,0,0,77,38,0
326700,85,0,0,68,38,0
327600,71,0,0,86,38,0
328500,71,0,0,78,36,0
329400,59,0,0,101,29,0
330300,69,0,0,94,30,0
331200,58,0,0,94,37,0
332100,53,0,0,111,32,0
333000,58,0,0,105,25,0
333900,38,0,0,140,19,0
334800,38,0,0,136,18,0
335700,54,0,0,111,25,0
336600,52,0,0,119,24,0
337500,58,0,0,110,22,0
338400,53,0,0,111,28,0
339300,52,0,0,103,39,0
340200,47,0,0,112,35,0
341100,37,0,0,127,32,0
342000,31,0,0,140,23,0
342900,21,0,0,155,21,0
343800,10,0,0,174,16,0
344700,14,0,0,180,5,0
345600,7,0,0,185,6,0
346500,4,0,0,192,3,0
347400,3,0,0,193,3,0
348300,6,0,0,191,2,0
349200,4,0,0,195,0,0
350100,1,0,0,198,1,0
351000,2,0,0,197,1,0
351900,0,0,0,200,0,0
352800,0,0,0,199,0,0
353700,1,0,0,199,0,0
354600,0,0,0,200,0,0
355500,0,0,0,200,0,0
356400,0,0,0,200,0,0
357300,1,0,0,199,0,0
358200,0,0,0,200,0,0
359100,0,0,0,200,0,0
360000,0,0,0,200,0,0
360900,0,0,0,200,0,0
361800,0,0,0,200,0,0
362700,0,0,0,200,0,0
363600,0,0,0,200,0,0
364500,2,0,0,198,0,0
365400,0,0,0,199,1,0
366300,1,0,0,198,0,0
367200,2,0,0,198,0,0
368100,11,0,0,186,3,0
369000,10,0,0,188,2,0
369900,13,0,0,183,3,0
370800,15,0,0,181,4,0
371700,32,0,0,159,4,0
372600,37,0,0,146,14,0
373500,40,0,0,141,17,0
374400,47,0,0,133,18,0
375300,51,0,0,127,19,0
376200,54,0,0,111,27,0
377100,58,0,0,115,23,0
378000,58,0,0,111,28,0
378900,65,0,0,103,27,0
379800,58,0,0,113,22,0
380700,61,0,0,107,27,0
381600,37,0,0,129,28,0
382500,31,0,0,137,23,0
383400,40,0,0,129,21,0
384300,49,0,0,124,22,0
385200,36,0,0,130,25,0
386100,48,0,0,129,18,0
387000,52,0,0,127,16,0
387900,47,0,0,115,27,0
388800,53,0,0,117,26,0
389700,67,0,0,96,32,0
390600,53,0,0,95,44,0
391500,60,0,0,99,31,0
392400,42,0,0,127,31,0
393300,51,0,0,113,31,0
394200,47,0,0,119,25,0
395100,51,0,0,121,25,0
396000,46,0,0,125,25,0
396900,77,0,0,92,23,0
397800,54,0,0,122,20,0
398700,64,0,0,105,25,0
399600,62,0,0,103,29,0
400500,46,0,0,117,30,0
401400,59,0,0,104,30,0
402300,44,0,0,120,31,0
403200,34,0,0,134,24,0
404100,32,0,0,147,18,0
405000,37,0,0,141,17,0
405900,36,0,0,136,21,0
406800,48,0,0,131,16,0
407700,48,0,0,133,16,0
408600,68,0,0,103,24,0
409500,75,0,0,81,32,0
410400,75,0,0,88,29,0
411300,67,0,0,101,25,0
412200,43,0,0,120,27,0
413100,60,0,0,107,26,0
414000,65,0,0,85,33,0
414900,40,0,0,118,35,0
415800,44,0,0,124,26,0
416700,60,0,0,108,27,0
417600,64,0,0,86,33,0
418500,59,0,0,103,31,0
419400,58,0,0,94,44,0
420300,63,0,0,87,44,0
421200,47,0,0,123,25,0
422100,43,0,0,122,23,0
423000,45,0,0,125,18,0
423900,50,0,0,127,18,0
424800,50,0,0,128,19,0
425700,30,0,0,146,16,0
426600,38,0,0,141,15,0
427500,35,0,0,146,13,0
428400,29,0,0,154,15,0
429300,22,0,0,158,20,0
430200,17,0,0,171,11,0
431100,13,0,0,180,6,0
