node_index,zone_id,is_centroid
2131,166,0
2132,166,0
2133,166,0
2134,166,0
2135,166,0
2136,166,1
2137,166,0
2138,166,0
2139,152,0
2140,152,0
2141,152,0
2142,152,0
2143,152,0
2144,152,0
2145,152,0
2146,152,0
2147,152,0
2148,152,0
2149,152,0
2150,152,0
2151,152,0
2152,152,0
2153,152,0
2154,152,0
2155,166,0
2156,152,0
2157,116,0
2158,116,0
2159,116,0
2160,152,0
2161,116,0
2162,116,0
2163,116,0
2164,116,0
2165,116,0
2166,116,0
2167,116,0
2168,116,0
2169,116,0
2170,116,0
2171,116,0
2172,116,0
2173,116,0
2174,116,0
2175,116,0
2176,116,0
2177,116,0
2178,116,0
2179,116,0
2180,116,0
2181,116,0
2182,116,0
2183,116,0
2184,116,0
2185,116,0
2186,116,1
2187,116,1
2188,116,0
2189,116,0
2190,116,0
2191,116,0
2192,116,0
2193,116,0
2194,116,0
2195,116,0
2196,116,0
2197,116,0
2198,116,0
2199,116,0
2200,116,0
2201,116,0
2202,116,0
2203,116,0
2204,116,0
2205,116,0
2206,116,0
2207,116,0
2208,116,0
2209,116,0
2210,116,0
2211,116,0
2212,116,0
2213,116,0
2214,116,0
2215,116,0
2216,116,0
2217,116,0
2218,116,0
2219,244,0
2220,244,0
2221,244,0
2222,244,0
2223,244,0
2224,116,0
2225,244,0
2226,244,0
2227,244,0
2228,244,0
2229,244,0
2230,244,0
2231,244,0
2232,244,0
2233,244,0
2234,244,0
2235,244,0
2236,244,0
2237,244,0
2238,244,0
2239,244,0
2240,244,0
2241,244,0
2242,244,0
2243,244,0
2244,244,0
2245,244,0
2246,244,0
2247,244,0
2248,244,0
2249,244,0
2250,244,0
2251,244,0
2252,244,0
2253,244,0
2254,243,0
2255,243,0
2256,243,0
2257,243,0
2258,243,0
2259,243,0
2260,243,0
2261,243,0
2262,243,0
2263,243,0
2264,243,0
2265,243,0
2266,243,0
2267,243,0
2268,243,0
2269,243,0
2270,127,0
2271,243,0
2272,127,0
2273,127,0
2274,127,0
2275,127,0
2276,127,0
2277,127,0
2278,128,0
2279,127,0
2280,127,0
2281,127,0
2282,127,0
2283,127,0
2284,127,0
2285,127,0
2286,127,0
2287,127,0
2288,127,0
2289,127,0
2290,127,0
2291,127,0
2292,43,0
2293,236,0
2294,236,0
2295,236,0
2296,236,0
2297,236,0
2298,236,0
2299,236,0
2300,236,0
2301,236,0
2302,236,0
2303,236,0
2304,236,0
2305,236,0
2306,236,0
2307,236,0
2308,236,0
2309,236,0
2310,236,0
2311,236,0
2312,236,0
2313,236,0
2314,236,0
2315,236,0
2316,236,0
2317,263,0
2318,263,0
2319,236,0
2320,249,0
2321,249,0
2322,249,0
2323,90,0
2324,90,0
2325,249,0
2326,249,0
2327,234,0
2328,90,0
2329,90,0
2330,249,0
2331,249,0
2332,249,0
2333,249,0
2334,249,0
2335,249,0
2336,90,0
2337,68,0
2338,249,0
2339,249,0
2340,249,0
2341,249,0
2342,158,0
2343,158,0
2344,158,0
2345,249,0
2346,158,0
2347,158,0
2348,158,0
2349,158,0
2350,158,0
2351,68,0
2352,158,0
2353,158,0
2354,158,0
2355,68,0
2356,158,0
2357,246,0
2358,158,0
2359,158,0
2360,158,0
2361,120,0
2362,244,0
2363,87,0
2364,87,0
2365,87,0
2366,13,0
2367,13,0
2368,13,0
2369,74,0
2370,42,0
2371,42,0
2372,42,0
2373,74,0
2374,42,0
2375,42,0
2376,42,0
2377,42,0
2378,42,0
2379,42,0
2380,42,0
2381,42,0
2382,42,0
2383,42,0
2384,42,0
2385,42,0
2386,42,0
2387,42,0
2388,42,0
2389,42,0
2390,42,0
2391,42,0
2392,42,0
2393,42,0
2394,42,0
2395,152,0
2396,42,0
2397,42,0
2398,42,0
2399,42,0
2400,42,0
2401,42,0
2402,41,0
2403,74,0
2404,41,0
2405,74,0
2406,74,0
2407,41,0
2408,74,0
2409,74,0
2410,74,0
2411,74,0
2412,41,0
2413,41,0
2414,74,0
2415,74,0
2416,231,0
2417,231,0
2418,231,0
2419,231,0
2420,231,0
2421,231,0
2422,231,0
2423,231,0
2424,231,0
2425,231,0
2426,231,0
2427,13,0
2428,231,0
2429,13,0
2430,13,0
2431,231,0
2432,231,0
2433,231,0
2434,13,0
2435,13,0
2436,13,0
2437,13,0
2438,231,0
2439,231,0
2440,231,1
2441,13,0
2442,13,0
2443,13,0
2444,13,0
2445,13,0
2446,13,0
2447,13,0
2448,45,0
2449,148,0
2450,148,0
2451,45,0
2452,148,0
2453,148,0
2454,148,0
2455,148,0
2456,45,0
2457,45,0
2458,45,0
2459,148,0
2460,148,0
2461,148,0
2462,148,0
2463,148,0
2464,148,0
2465,148,0
2466,148,0
2467,148,0
2468,148,0
2469,148,0
2470,148,0
2471,148,0
2472,148,0
2473,148,0
2474,148,0
2475,148,0
2476,148,0
2477,148,0
2478,148,0
2479,148,0
2480,148,0
2481,148,0
2482,148,0
2483,148,0
2484,148,0
2485,148,0
2486,148,0
2487,148,0
2488,148,0
2489,144,0
2490,148,0
2491,148,0
2492,148,0
2493,148,0
2494,148,0
2495,148,0
2496,68,0
2497,90,0
2498,90,0
2499,68,0
2500,68,0
2501,68,0
2502,68,0
2503,90,0
2504,246,0
2505,246,0
2506,246,0
2507,246,0
2508,43,0
2509,237,0
2510,43,0
2511,237,0
2512,237,0
2513,237,0
2514,237,1
2515,237,0
2516,237,0
2517,43,0
2518,237,0
2519,43,0
2520,237,0
2521,237,0
2522,237,0
2523,237,0
2524,237,0
2525,237,0
2526,237,0
2527,237,0
2528,237,0
2529,237,0
2530,237,0
2531,237,0
2532,237,0
2533,237,0
2534,237,0
2535,237,0
2536,237,0
2537,237,0
2538,249,0
2539,114,0
2540,114,0
2541,249,0
2542,114,0
2543,114,0
2544,114,0
2545,113,0
2546,249,0
2547,249,0
2548,249,0
2549,249,0
2550,114,1
2551,249,0
2552,128,0
2553,127,0
2554,128,0
2555,127,0
2556,128,0
2557,127,0
2558,127,0
2559,41,0
2560,41,0
2561,41,0
2562,41,0
2563,41,0
2564,41,0
2565,41,0
2566,41,0
2567,41,0
2568,41,0
2569,41,0
2570,41,0
2571,41,0
2572,41,0
2573,41,0
2574,41,0
2575,41,0
2576,41,0
2577,41,0
2578,41,0
2579,41,0
2580,41,0
2581,41,0
2582,41,0
2583,41,0
2584,41,0
2585,41,0
2586,41,1
2587,41,0
2588,41,0
2589,41,0
2590,166,0
2591,41,0
2592,166,0
2593,41,0
2594,41,0
2595,41,0
2596,41,0
2597,144,0
2598,148,0
2599,148,0
2600,144,0
2601,148,0
2602,148,0
2603,144,0
2604,144,0
2605,144,0
2606,144,0
2607,148,0
2608,148,0
2609,148,0
2610,148,0
2611,148,0
2612,148,0
2613,148,0
2614,148,0
2615,148,0
2616,148,0
2617,148,0
2618,148,0
2619,148,0
2620,148,0
2621,148,0
2622,148,1
2623,148,0
2624,148,0
2625,148,0
2626,148,0
2627,148,0
2628,148,0
2629,148,0
2630,232,0
2631,232,0
2632,148,0
2633,148,0
2634,148,0
2635,148,0
2636,148,0
2637,148,0
2638,232,1
2639,232,0
2640,232,0
2641,166,0
2642,166,0
2643,41,0
2644,166,0
2645,166,0
2646,41,0
2647,41,0
2648,166,0
2649,41,0
2650,41,0
2651,231,0
2652,231,0
2653,231,0
2654,231,0
2655,87,0
2656,87,0
2657,87,0
2658,234,0
2659,234,0
2660,234,0
2661,234,0
2662,234,0
2663,107,0
2664,234,0
2665,234,0
2666,107,0
2667,107,0
2668,234,0
2669,107,0
2670,137,0
2671,107,0
2672,170,0
2673,107,0
2674,137,0
2675,137,0
2676,107,0
2677,107,0
2678,137,0
2679,107,0
2680,137,0
2681,137,0
2682,107,0
2683,107,0
2684,170,0
2685,137,0
2686,137,0
2687,137,0
2688,137,0
2689,137,0
2690,107,0
2691,137,0
2692,137,0
2693,137,0
2694,43,0
2695,43,0
2696,237,0
2697,43,0
2698,237,0
2699,237,0
2700,43,0
2701,237,0
2702,237,0
2703,237,0
2704,237,0
2705,237,0
2706,237,0
2707,237,0
2708,237,0
2709,237,0
2710,237,0
2711,237,0
2712,237,0
2713,237,0
2714,237,0
2715,237,0
2716,237,0
2717,237,0
2718,237,0
2719,237,0
2720,237,0
2721,237,0
2722,141,0
2723,141,0
2724,141,0
2725,237,0
2726,141,0
2727,231,0
2728,231,0
2729,144,0
2730,144,0
2731,144,0
2732,144,0
2733,144,0
2734,144,0
2735,144,0
2736,144,0
2737,237,0
2738,237,0
2739,237,0
2740,237,0
2741,237,0
2742,237,0
2743,237,0
2744,237,0
2745,236,0
2746,237,0
2747,237,0
2748,237,0
2749,237,0
2750,236,0
2751,237,0
2752,237,0
2753,237,0
2754,237,0
2755,236,0
2756,236,0
2757,237,0
2758,237,0
2759,237,0
2760,236,0
2761,236,0
2762,125,0
2763,125,0
2764,125,0
2765,125,0
2766,211,0
2767,211,0
2768,125,0
2769,125,0
2770,211,0
2771,211,0
2772,231,0
2773,231,0
2774,231,0
2775,231,0
2776,211,0
2777,231,0
2778,211,0
2779,211,0
2780,211,0
2781,125,0
2782,211,0
2783,211,0
2784,125,0
2785,211,0
2786,125,0
2787,211,0
2788,125,0
2789,125,0
2790,125,0
2791,125,0
2792,125,0
2793,125,0
2794,211,0
2795,211,0
2796,211,0
2797,125,0
2798,125,0
2799,125,0
2800,125,0
2801,249,0
2802,125,0
2803,125,0
2804,249,0
2805,125,0
2806,249,0
2807,114,0
2808,249,0
2809,114,0
2810,249,0
2811,114,0
2812,114,0
2813,114,0
2814,249,0
2815,249,0
2816,114,0
2817,114,0
2818,114,0
2819,114,0
2820,114,0
2821,249,0
2822,249,0
2823,114,0
2824,249,0
2825,249,0
2826,249,0
2827,68,0
2828,164,0
2829,164,0
2830,164,0
2831,186,0
2832,164,0
2833,164,0
2834,164,0
2835,164,0
2836,164,0
2837,164,0
2838,68,0
2839,170,0
2840,170,0
2841,170,0
2842,170,0
2843,170,0
2844,170,0
2845,170,0
2846,161,0
2847,161,0
2848,161,0
2849,230,0
2850,48,0
2851,230,0
2852,161,0
2853,161,0
2854,161,0
2855,161,0
2856,161,0
2857,161,0
2858,161,0
2859,161,0
2860,161,0
2861,161,0
2862,161,0
2863,161,0
2864,161,0
2865,161,0
2866,161,0
2867,161,0
2868,161,0
2869,161,0
2870,161,0
2871,161,0
2872,161,0
2873,161,0
2874,161,0
2875,161,0
2876,163,0
2877,125,0
2878,125,0
2879,125,0
2880,249,0
2881,75,0
2882,75,0
2883,75,0
2884,75,0
2885,75,0
2886,75,0
2887,75,0
2888,75,0
2889,75,0
2890,75,0
2891,75,0
2892,75,0
2893,75,0
2894,75,0
2895,75,1
2896,75,0
2897,75,0
2898,75,0
2899,75,0
2900,75,0
2901,75,0
2902,75,0
2903,75,0
2904,75,0
2905,75,0
2906,75,0
2907,75,0
2908,75,0
2909,75,0
2910,75,0
2911,75,0
2912,75,0
2913,75,0
2914,75,0
2915,75,0
2916,75,0
2917,75,0
2918,75,0
2919,75,0
2920,75,0
2921,231,0
2922,231,0
2923,231,0
2924,231,0
2925,231,0
2926,68,0
2927,246,0
2928,246,0
2929,246,1
2930,246,0
2931,246,0
2932,246,0
2933,246,0
2934,68,0
2935,246,0
2936,246,0
2937,246,0
2938,246,0
2939,246,0
2940,246,0
2941,246,0
2942,246,0
2943,68,0
2944,50,0
2945,246,0
2946,246,0
2947,50,0
2948,50,0
2949,50,0
2950,48,0
2951,50,0
2952,50,0
2953,50,0
2954,50,0
2955,50,0
2956,48,0
2957,48,0
2958,50,0
2959,50,0
2960,50,0
2961,50,0
2962,48,0
2963,50,0
2964,50,0
2965,50,0
2966,50,0
2967,50,0
2968,50,0
2969,48,0
2970,50,0
2971,50,0
2972,50,0
2973,50,0
2974,50,0
2975,50,0
2976,48,0
2977,50,0
2978,50,0
2979,50,0
2980,50,0
2981,50,0
2982,50,0
2983,50,0
2984,50,0
2985,50,0
2986,50,0
2987,48,0
2988,50,0
2989,50,0
2990,143,0
2991,143,0
2992,143,0
2993,249,0
2994,249,0
2995,249,0
2996,249,0
2997,158,0
2998,249,0
2999,158,0
3000,158,0
3001,249,0
3002,249,0
3003,249,0
3004,249,0
3005,249,0
3006,249,0
3007,249,0
3008,249,0
3009,249,0
3010,249,0
3011,249,0
3012,249,0
3013,249,0
3014,249,0
3015,249,0
3016,249,0
3017,249,0
3018,249,0
3019,249,0
3020,249,0
3021,249,0
3022,249,0
3023,249,0
3024,249,0
3025,249,0
3026,249,0
3027,249,0
3028,249,0
3029,249,0
3030,249,0
3031,249,0
3032,249,0
3033,249,0
3034,249,0
3035,249,0
3036,249,0
3037,87,0
3038,209,0
3039,87,0
3040,87,0
3041,87,0
3042,79,0
3043,79,0
3044,79,0
3045,79,0
3046,79,0
3047,79,0
3048,79,0
3049,79,0
3050,79,0
3051,79,0
3052,79,0
3053,79,0
3054,79,0
3055,79,0
3056,79,0
3057,79,0
3058,79,0
3059,79,0
3060,79,0
3061,4,0
3062,79,0
3063,79,0
3064,79,0
3065,79,0
3066,4,0
3067,4,0
3068,4,0
3069,4,1
3070,4,0
3071,4,0
3072,4,0
3073,4,0
3074,232,0
3075,143,0
3076,143,0
3077,143,0
3078,143,0
3079,143,0
3080,143,0
3081,143,0
3082,143,0
3083,143,0
3084,151,0
3085,158,0
3086,158,0
3087,158,0
3088,158,0
3089,79,0
3090,79,0
3091,79,0
3092,114,0
3093,166,0
3094,166,0
3095,24,0
3096,24,0
3097,166,0
3098,24,0
3099,166,0
3100,41,0
3101,41,0
3102,41,0
3103,41,0
3104,41,0
3105,41,0
3106,41,0
3107,41,0
3108,41,0
3109,41,0
3110,41,0
3111,41,0
3112,41,0
3113,41,0
3114,41,0
3115,41,0
3116,41,0
3117,41,0
3118,41,0
3119,41,0
3120,41,0
3121,41,0
3122,41,0
3123,41,0
3124,166,0
3125,41,0
3126,41,0
3127,41,0
3128,41,0
3129,166,0
3130,41,0
3131,41,0
3132,41,0
3133,41,0
3134,127,0
3135,127,1
3136,127,0
3137,127,0
3138,127,0
3139,127,0
3140,158,0
3141,249,0
3142,158,0
3143,158,0
3144,249,0
3145,43,0
3146,75,0
3147,107,0
3148,107,0
3149,107,0
3150,107,0
3151,107,0
3152,107,0
3153,107,0
3154,107,0
3155,107,0
3156,107,0
3157,107,0
3158,79,0
3159,107,0
3160,107,0
3161,79,0
3162,107,0
3163,107,0
3164,107,0
3165,107,0
3166,107,0
3167,107,0
3168,107,0
3169,224,0
3170,224,0
3171,4,0
3172,224,0
3173,224,0
3174,224,0
3175,224,0
3176,249,0
3177,158,0
3178,158,0
3179,158,0
3180,249,0
3181,158,0
3182,158,0
3183,158,0
3184,249,0
3185,162,0
3186,161,0
3187,231,0
3188,231,0
3189,231,0
3190,231,0
3191,231,0
3192,116,0
3193,116,0
3194,116,0
3195,116,0
3196,116,0
3197,43,0
3198,237,0
3199,43,0
3200,237,0
3201,237,0
3202,141,0
3203,237,0
3204,237,0
3205,237,0
3206,43,0
3207,237,0
3208,237,0
3209,153,0
3210,153,0
3211,153,0
3212,153,0
3213,153,0
3214,249,0
3215,158,0
3216,249,0
3217,158,0
3218,158,0
3219,249,0
3220,249,0
3221,249,0
3222,158,0
3223,249,0
3224,158,0
3225,158,0
3226,114,0
3227,114,0
3228,88,0
3229,88,0
3230,45,0
3231,45,0
3232,45,0
3233,45,0
3234,45,0
3235,45,0
3236,45,0
3237,45,0
3238,45,0
3239,45,0
3240,45,0
3241,45,0
3242,45,0
3243,45,0
3244,45,0
3245,45,0
3246,232,0
3247,232,0
3248,232,0
3249,232,0
3250,232,0
3251,232,0
3252,79,0
3253,79,0
3254,79,0
3255,79,0
3256,79,0
3257,79,0
3258,148,0
3259,79,0
3260,79,0
3261,79,0
3262,79,0
3263,148,0
3264,232,0
3265,232,0
3266,148,0
3267,232,1
3268,232,0
3269,79,0
3270,232,0
3271,232,0
3272,79,0
3273,144,0
3274,148,0
3275,144,0
3276,148,0
3277,144,0
3278,79,0
3279,148,0
3280,79,0
3281,148,0
3282,148,0
3283,148,0
3284,232,0
3285,232,0
3286,148,0
3287,232,1
3288,148,0
3289,148,0
3290,211,0
3291,211,0
3292,211,0
3293,211,0
3294,211,0
3295,211,0
3296,144,0
3297,144,0
3298,144,0
3299,144,0
3300,249,0
3301,244,0
3302,244,0
3303,120,0
3304,244,0
3305,244,0
3306,244,0
3307,244,0
3308,244,0
3309,244,0
3310,244,0
3311,120,0
3312,244,0
3313,244,0
3314,244,1
3315,244,0
3316,244,0
3317,244,0
3318,244,0
3319,45,0
3320,45,0
3321,45,0
3322,45,0
3323,144,0
3324,45,0
3325,144,0
3326,148,0
3327,45,0
3328,114,0
3329,144,0
3330,114,0
3331,114,0
3332,114,0
3333,114,0
3334,144,0
3335,114,0
3336,41,0
3337,75,0
3338,75,0
3339,75,0
3340,170,0
3341,170,0
3342,170,0
3343,170,0
3344,170,0
3345,170,0
3346,170,0
3347,170,0
3348,233,0
3349,170,0
3350,170,0
3351,233,0
3352,233,0
3353,162,0
3354,170,0
3355,170,0
3356,233,0
3357,233,0
3358,233,0
3359,162,0
3360,162,0
3361,233,0
3362,233,0
3363,233,0
3364,233,0
3365,142,0
3366,142,0
3367,142,0
3368,50,0
3369,42,0
3370,42,0
3371,42,0
3372,42,0
3373,42,0
3374,42,0
3375,42,0
3376,42,0
3377,42,0
3378,42,0
3379,42,1
3380,42,0
3381,42,0
3382,42,0
3383,42,0
3384,42,0
3385,42,0
3386,42,0
3387,42,0
3388,42,0
3389,127,0
3390,127,0
3391,127,0
3392,127,0
3393,127,0
3394,127,0
3395,24,0
3396,127,0
3397,127,0
3398,127,0
3399,120,0
3400,162,0
3401,162,0
3402,162,0
3403,162,0
3404,162,0
3405,162,0
3406,237,0
3407,237,0
3408,162,0
3409,162,0
3410,162,0
3411,229,0
3412,162,0
3413,162,0
3414,237,0
3415,162,0
3416,229,0
3417,229,0
3418,229,0
3419,229,0
3420,41,0
3421,41,0
3422,41,0
3423,41,0
3424,41,0
3425,41,0
3426,41,0
3427,41,0
3428,41,0
3429,41,0
3430,41,0
3431,41,0
3432,41,0
3433,41,0
3434,41,0
3435,152,0
3436,41,0
3437,41,0
3438,42,0
3439,42,0
3440,41,0
3441,152,0
3442,42,0
3443,42,0
3444,42,0
3445,42,0
3446,42,0
3447,152,0
3448,42,0
3449,42,0
3450,42,0
3451,42,0
3452,42,0
3453,42,0
3454,42,0
3455,42,0
3456,42,0
3457,42,0
3458,42,0
3459,42,0
3460,42,0
3461,42,0
3462,42,0
3463,42,0
3464,42,0
3465,42,0
3466,42,0
3467,244,0
3468,244,0
3469,244,0
3470,244,0
3471,244,0
3472,120,0
3473,244,0
3474,244,0
3475,244,0
3476,120,0
3477,244,0
3478,120,0
3479,244,0
3480,243,0
3481,243,0
3482,243,0
3483,243,0
3484,243,0
3485,243,0
3486,243,0
3487,243,0
3488,243,0
3489,243,0
3490,243,0
3491,120,0
3492,243,0
3493,243,0
3494,209,0
3495,209,0
3496,209,0
3497,209,0
3498,209,0
3499,45,0
3500,45,0
3501,249,0
3502,249,0
3503,113,0
3504,113,0
3505,113,0
3506,45,0
3507,45,0
3508,45,0
3509,45,0
3510,45,0
3511,45,0
3512,45,0
3513,45,0
3514,45,0
3515,45,0
3516,45,0
3517,75,0
3518,75,0
3519,75,0
3520,75,0
3521,75,0
3522,75,0
3523,75,0
3524,74,0
3525,75,0
3526,45,0
3527,45,0
3528,45,0
3529,45,0
3530,45,0
3531,45,0
3532,232,0
3533,45,0
3534,45,0
3535,148,0
3536,232,0
3537,148,0
3538,148,0
3539,148,0
3540,45,0
3541,232,0
3542,232,0
3543,114,0
3544,211,0
3545,114,0
3546,114,0
3547,211,0
3548,114,0
3549,114,0
3550,114,0
3551,170,0
3552,170,0
3553,68,0
3554,246,0
3555,68,0
3556,13,0
3557,13,0
3558,13,0
3559,41,1
3560,41,0
3561,42,0
3562,42,0
3563,42,0
3564,42,0
3565,42,0
3566,42,0
3567,42,0
3568,42,0
3569,42,0
3570,42,0
3571,42,0
3572,42,0
3573,42,0
3574,42,0
3575,42,0
3576,42,0
3577,42,0
3578,42,0
3579,42,0
3580,42,0
3581,116,0
3582,116,0
3583,116,0
3584,236,0
3585,161,0
3586,161,0
3587,161,0
3588,162,0
3589,162,0
3590,162,0
3591,162,0
3592,162,0
3593,162,0
3594,162,0
3595,162,0
3596,162,0
3597,233,0
3598,162,0
3599,162,0
3600,233,0
3601,233,0
3602,233,0
3603,162,0
3604,233,0
3605,233,0
3606,162,0
3607,233,0
3608,233,0
3609,233,0
3610,233,0
3611,233,0
3612,229,0
3613,233,0
3614,42,0
3615,42,0
3616,42,0
3617,42,0
3618,41,0
3619,41,0
3620,42,0
3621,41,0
3622,74,0
3623,74,0
3624,41,0
3625,42,0
3626,42,0
3627,42,0
3628,74,0
3629,41,0
3630,74,0
3631,74,0
3632,42,0
3633,42,0
3634,42,0
3635,74,0
3636,74,0
3637,74,0
3638,42,0
3639,74,0
3640,74,0
3641,74,0
3642,42,0
3643,74,0
3644,74,0
3645,79,0
3646,79,0
3647,79,0
3648,79,0
3649,79,0
3650,79,0
3651,79,0
3652,79,0
3653,79,0
3654,79,0
3655,79,0
3656,236,0
3657,236,0
3658,43,0
3659,236,0
3660,236,0
3661,43,0
3662,75,0
3663,75,0
3664,75,0
3665,236,0
3666,236,0
3667,75,0
3668,75,0
3669,236,0
3670,236,0
3671,75,0
3672,75,0
3673,75,0
3674,236,0
3675,236,0
3676,236,0
3677,236,0
3678,263,0
3679,236,0
3680,236,0
3681,236,0
3682,263,0
3683,75,0
3684,75,0
3685,263,0
3686,263,0
3687,263,0
3688,236,0
3689,263,0
3690,4,0
3691,79,0
3692,79,0
3693,4,0
3694,4,0
3695,4,0
3696,4,0
3697,42,0
3698,42,0
3699,42,0
3700,42,0
3701,116,0
3702,42,0
3703,42,0
3704,42,0
3705,42,0
3706,42,0
3707,42,0
3708,116,0
3709,42,0
3710,42,0
3711,42,0
3712,42,0
3713,116,0
3714,42,0
3715,42,0
3716,42,0
3717,116,0
3718,107,0
3719,107,0
3720,107,0
3721,107,0
3722,107,0
3723,107,0
3724,107,0
3725,107,0
3726,107,0
3727,107,0
3728,107,0
3729,42,0
3730,42,0
3731,42,0
3732,75,0
3733,75,0
3734,75,0
3735,75,0
3736,75,0
3737,41,0
3738,75,0
3739,75,0
3740,75,0
3741,75,0
3742,75,0
3743,75,0
3744,74,0
3745,75,0
3746,75,0
3747,75,1
3748,74,0
3749,74,0
3750,74,0
3751,75,0
3752,75,0
3753,75,0
3754,75,0
3755,75,0
3756,74,0
3757,74,0
3758,75,0
3759,74,0
3760,74,0
3761,75,0
3762,75,0
3763,261,0
3764,68,0
3765,68,0
3766,68,0
3767,68,0
3768,68,0
3769,68,0
3770,68,0
3771,68,1
3772,68,0
3773,68,0
3774,50,0
3775,243,1
3776,243,1
3777,243,0
3778,243,0
3779,243,0
3780,232,0
3781,232,0
3782,232,0
3783,232,0
3784,231,0
3785,231,0
3786,231,0
3787,231,0
3788,231,0
3789,231,0
3790,75,0
3791,75,0
3792,75,0
3793,75,0
3794,75,0
3795,42,0
3796,42,0
3797,42,0
3798,42,0
3799,42,0
3800,42,0
3801,42,0
3802,170,0
3803,170,0
3804,170,0
3805,170,0
3806,170,0
3807,170,0
3808,164,0
3809,170,0
3810,170,0
3811,170,0
3812,170,0
3813,170,0
3814,170,0
3815,170,0
3816,170,0
3817,170,0
3818,137,0
3819,170,0
3820,137,0
3821,233,0
3822,233,0
3823,74,0
3824,74,0
3825,41,0
3826,41,0
3827,74,0
3828,74,0
3829,74,0
3830,74,0
3831,74,0
3832,74,0
3833,74,0
3834,74,0
3835,74,0
3836,74,0
3837,74,0
3838,74,0
3839,74,0
3840,74,0
3841,74,0
3842,74,0
3843,74,0
3844,74,0
3845,74,0
3846,74,0
3847,74,0
3848,74,0
3849,74,0
3850,74,0
3851,74,0
3852,74,0
3853,74,0
3854,74,0
3855,74,0
3856,74,0
3857,74,0
3858,74,0
3859,74,0
3860,142,0
3861,142,0
3862,43,0
3863,142,1
3864,142,0
3865,142,0
3866,238,0
3867,166,0
3868,166,0
3869,166,0
3870,166,0
3871,166,0
3872,166,1
3873,41,0
3874,74,0
3875,74,0
3876,74,0
3877,74,0
3878,74,0
3879,74,0
3880,74,0
3881,74,0
3882,74,0
3883,127,0
3884,68,0
3885,236,0
3886,236,0
3887,236,0
3888,236,0
3889,236,0
3890,236,0
3891,236,0
3892,236,0
3893,263,1
3894,236,0
3895,249,0
3896,68,0
3897,246,0
3898,68,0
3899,142,0
3900,166,0
3901,41,0
3902,41,0
3903,41,0
3904,41,0
3905,41,0
3906,42,0
3907,42,0
3908,42,0
3909,42,0
3910,42,0
3911,232,0
3912,45,0
3913,232,0
3914,74,0
3915,231,0
3916,231,0
3917,125,0
3918,231,0
3919,231,0
3920,231,0
3921,231,0
3922,231,0
3923,231,0
3924,231,0
3925,125,0
3926,231,0
3927,231,0
3928,231,0
3929,231,0
3930,125,0
3931,125,0
3932,125,0
3933,125,0
3934,125,0
3935,125,0
3936,158,0
3937,125,0
3938,158,0
3939,158,0
3940,158,0
3941,249,0
3942,158,0
3943,158,0
3944,158,0
3945,158,0
3946,158,0
3947,158,0
3948,158,0
3949,158,0
3950,158,0
3951,158,0
3952,158,0
3953,158,0
3954,158,0
3955,158,0
3956,158,0
3957,158,0
3958,158,0
3959,249,0
3960,158,0
3961,158,0
3962,158,0
3963,261,0
3964,261,0
3965,261,0
3966,261,0
3967,261,0
3968,237,0
3969,237,0
3970,236,0
3971,236,0
3972,236,0
3973,236,0
3974,236,0
3975,236,0
3976,236,0
3977,236,0
3978,236,0
3979,236,0
3980,236,0
3981,236,0
3982,236,0
3983,236,0
3984,263,0
3985,263,0
3986,236,0
3987,263,0
3988,232,0
3989,232,0
3990,45,0
3991,232,0
3992,45,0
3993,107,0
3994,107,0
3995,107,0
3996,107,0
3997,107,0
3998,107,0
3999,137,0
4000,75,0
4001,75,0
4002,75,0
4003,75,0
4004,75,0
4005,75,0
4006,75,0
4007,75,0
4008,75,0
4009,162,0
4010,161,0
4011,162,0
4012,162,0
4013,161,0
4014,162,0
4015,162,0
4016,162,0
4017,162,0
4018,162,0
4019,162,0
4020,162,0
4021,162,0
4022,229,0
4023,229,0
4024,229,0
4025,229,0
4026,229,0
4027,229,0
4028,229,1
4029,229,0
4030,229,0
4031,42,0
4032,42,0
4033,42,0
4034,42,0
4035,42,0
4036,42,0
4037,42,0
4038,41,0
4039,170,0
4040,164,0
4041,170,0
4042,170,0
4043,170,0
4044,170,0
4045,164,0
4046,170,0
4047,137,0
4048,170,0
4049,137,0
4050,137,0
4051,170,0
4052,170,0
4053,137,0
4054,137,0
4055,158,0
4056,236,0
4057,237,0
4058,236,0
4059,236,0
4060,236,0
4061,236,0
4062,236,0
4063,236,0
4064,236,0
4065,236,0
4066,263,0
4067,232,0
4068,45,0
4069,41,0
4070,41,0
4071,107,0
4072,107,0
4073,107,0
4074,224,0
4075,107,0
4076,244,0
4077,244,1
4078,244,0
4079,79,0
4080,79,0
4081,79,0
4082,79,0
4083,79,0
4084,79,0
4085,79,0
4086,79,0
4087,79,0
4088,4,0
4089,261,0
4090,261,0
4091,261,0
4092,141,0
4093,141,0
4094,232,0
4095,232,0
4096,107,0
4097,148,0
4098,68,0
4099,246,0
4100,143,0
4101,74,0
4102,148,0
4103,148,0
4104,74,0
4105,244,0
4106,243,0
4107,244,0
4108,243,0
4109,42,0
4110,42,0
4111,42,0
4112,42,0
4113,42,0
4114,224,0
4115,224,0
4116,224,0
4117,224,0
4118,224,0
4119,224,0
4120,236,0
4121,236,0
4122,236,0
4123,232,0
4124,68,0
4125,74,0
4126,41,0
4127,41,0
