sim_time,reservation_time_trigger,charging_strategy,repositioning_strategy,user_requests
9060,0.0,0.001,0.0,0.00236
9120,0.0,0.001,0.0,0.0
9180,0.0,0.001,0.0,0.00455
9240,0.0,0.006,0.0,0.01185
9300,0.0,0.001,0.317,0.0049
9360,0.0,0.001,0.0,0.00421
9420,0.0,0.001,0.0,0.006659999999999999
9480,0.0,0.001,0.0,0.008409999999999999
9540,0.0,0.001,0.0,0.00239
9600,0.0,0.001,0.302,0.0
9660,0.0,0.001,0.0,0.00349
9720,0.0,0.001,0.0,0.0042
9780,0.0,0.001,0.0,0.0
9840,0.0,0.002,0.0,0.00836
9900,0.0,0.001,0.299,0.00208
9960,0.0,0.001,0.0,0.00832
10020,0.0,0.001,0.0,0.00883
10080,0.0,0.001,0.0,0.00263
10140,0.0,0.001,0.0,0.00527
10200,0.0,0.001,0.302,0.00226
10260,0.0,0.001,0.0,0.00418
10320,0.0,0.001,0.0,0.00817
10380,0.0,0.001,0.0,0.0023
10440,0.0,0.001,0.0,0.00442
10500,0.0,0.004,0.307,0.008320000000000001
10560,0.0,0.001,0.0,0.00237
10620,0.0,0.002,0.0,0.00554
10680,0.0,0.001,0.0,0.0
10740,0.0,0.001,0.0,0.00221
10800,0.0,0.001,0.323,0.0051400000000000005
10860,0.0,0.0,0.0,0.0
10920,0.0,0.0,0.0,0.0044
10980,0.0,0.0,0.0,0.00447
11040,0.0,0.0,0.0,0.0
11100,0.0,0.002,0.423,0.00547
11160,0.0,0.0,0.0,0.00221
11220,0.0,0.0,0.0,0.00306
11280,0.0,0.0,0.0,0.0
11340,0.0,0.0,0.0,0.0
11400,0.0,0.0,0.315,0.00251
11460,0.0,0.001,0.0,0.00448
11520,0.0,0.0,0.0,0.00312
11580,0.0,0.0,0.0,0.00786
11640,0.0,0.0,0.0,0.00385
11700,0.0,0.0,0.315,0.0
11760,0.0,0.0,0.0,0.01048
11820,0.0,0.0,0.0,0.0
11880,0.0,0.0,0.0,0.00538
11940,0.0,0.001,0.0,0.0058
12000,0.0,0.0,0.418,0.0
12060,0.0,0.001,0.0,0.0067399999999999995
12120,0.0,0.0,0.0,0.00239
12180,0.0,0.0,0.0,0.0
12240,0.0,0.003,0.0,0.00258
12300,0.0,0.0,0.306,0.0
12360,0.0,0.0,0.0,0.00214
12420,0.0,0.0,0.0,0.0
12480,0.0,0.001,0.0,0.0
12540,0.0,0.0,0.0,0.00247
12600,0.0,0.0,0.397,0.0
12660,0.0,0.0,0.0,0.0
12720,0.0,0.0,0.0,0.00259
12780,0.0,0.0,0.0,0.00654
12840,0.0,0.0,0.0,0.0
12900,0.0,0.002,0.32,0.00888
12960,0.0,0.0,0.0,0.0
13020,0.0,0.0,0.0,0.0041400000000000005
13080,0.0,0.0,0.0,0.0
13140,0.0,0.002,0.0,0.0022
13200,0.0,0.0,0.346,0.0
13260,0.0,0.004,0.0,0.00358
13320,0.0,0.0,0.0,0.0
13380,0.0,0.001,0.0,0.0
13440,0.0,0.0,0.0,0.0
13500,0.0,0.0,0.345,0.0
13560,0.0,0.0,0.0,0.0
13620,0.0,0.0,0.0,0.00235
13680,0.0,0.0,0.0,0.00594
13740,0.0,0.0,0.0,0.00561
13800,0.0,0.0,0.358,0.0
13860,0.0,0.0,0.0,0.00673
13920,0.0,0.0,0.0,0.00305
13980,0.0,0.0,0.0,0.00215
14040,0.0,0.0,0.0,0.00233
14100,0.0,0.0,0.312,0.0
14160,0.0,0.0,0.0,0.00435
14220,0.0,0.001,0.0,0.00383
14280,0.0,0.0,0.0,0.0
14340,0.0,0.0,0.0,0.0
14400,0.0,0.0,0.296,0.0
14460,0.0,0.0,0.0,0.0
14520,0.0,0.002,0.0,0.00417
14580,0.0,0.0,0.0,0.0
14640,0.0,0.0,0.0,0.0
14700,0.0,0.0,0.301,0.0
14760,0.0,0.0,0.0,0.0
14820,0.0,0.0,0.0,0.00374
14880,0.0,0.0,0.0,0.0
14940,0.0,0.0,0.0,0.0
15000,0.0,0.0,0.302,0.0
15060,0.0,0.0,0.0,0.0
15120,0.0,0.0,0.0,0.0
15180,0.0,0.0,0.0,0.0
15240,0.0,0.0,0.0,0.00293
15300,0.0,0.0,0.298,0.0
15360,0.0,0.0,0.0,0.0
15420,0.0,0.0,0.0,0.0
15480,0.0,0.0,0.0,0.0
15540,0.0,0.0,0.0,0.0
15600,0.0,0.0,0.346,0.0
15660,0.0,0.0,0.0,0.0
15720,0.0,0.0,0.0,0.0
15780,0.0,0.0,0.0,0.00438
15840,0.0,0.0,0.0,0.0
15900,0.0,0.0,0.318,0.0
15960,0.0,0.0,0.0,0.0
16020,0.0,0.0,0.0,0.0
16080,0.0,0.001,0.0,0.0
16140,0.0,0.0,0.0,0.0
16200,0.0,0.0,0.323,0.0
16260,0.0,0.0,0.0,0.00221
16320,0.0,0.0,0.0,0.0
16380,0.0,0.0,0.0,0.0
16440,0.0,0.0,0.0,0.0
16500,0.0,0.0,0.359,0.0
16560,0.0,0.0,0.0,0.0
16620,0.0,0.0,0.0,0.0
16680,0.0,0.0,0.0,0.0
16740,0.0,0.0,0.0,0.00254
16800,0.0,0.0,0.303,0.0
16860,0.0,0.0,0.0,0.0
16920,0.0,0.0,0.0,0.0
16980,0.0,0.0,0.0,0.0
17040,0.0,0.0,0.0,0.0
17100,0.0,0.0,0.309,0.00255
17160,0.0,0.0,0.0,0.0
17220,0.0,0.0,0.0,0.0
17280,0.0,0.0,0.0,0.0
17340,0.0,0.0,0.0,0.0
17400,0.0,0.0,0.303,0.0
17460,0.0,0.0,0.0,0.0
17520,0.0,0.0,0.0,0.0
17580,0.0,0.0,0.0,0.0
17640,0.0,0.0,0.0,0.0
17700,0.0,0.0,0.346,0.0
17760,0.0,0.0,0.0,0.0
17820,0.0,0.0,0.0,0.0
17880,0.0,0.0,0.0,0.0
17940,0.0,0.0,0.0,0.0
18000,0.0,0.0,0.307,0.0
