operator_id,vehicle_id,vehicle_type,shift_type,start_time,finish_time,on_which_day,worked_total,selected_shift_time,worked_today,total_overtime,overtime_today,expected_overtime,rested_total,selected_rest_time,selected_number_of_breaks,number_of_taken_breaks,satisfied_passengers
0,45,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,20.0,5.25,1,29133.0,29133,29133.0,0.0,0,0,3731.1538875425504,2993,2,2,19
0,54,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,20.0,5.466666666666667,2,63567.0,31273,31273.0,0.0,0,0,42135.12370785549,4426,3,3,12
0,67,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,20.0,5.583333333333333,1,31587.0,31587,31587.0,0.0,0,0,2832.4959271716975,4729,3,3,8
0,28,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,20.0,6.666666666666667,1,35260.0,35260,35260.0,0.0,0,0,2520.849679999997,3053,2,2,17
0,9,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,6.833333333333333,2,64929.0,30365,30365.0,0.0,0,0,44121.0,7721,5,5,14
0,15,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,6.966666666666667,1,29116.0,29116,29116.0,0.0,0,0,2700.0,2700,1,1,11
0,79,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,6.983333333333333,2,64139.0,28965,28965.0,0.0,0,0,42791.65645389144,2700,1,1,11
0,84,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,20.0,7.0,1,35207.0,35207,35207.0,0.0,0,0,4239.270924005994,5817,4,4,14
0,40,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,7.15,1,28920.0,28920,28920.0,0.0,0,0,3619.0000000000005,5246,4,4,13
0,6,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,7.166666666666667,2,65083.0,31698,31698.0,0.0,0,0,44284.000000000015,6093,4,4,22
0,90,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,7.266666666666667,2,61516.0,32201,32201.0,0.0,0,0,44020.63757935107,2935,2,2,9
0,41,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,7.366666666666666,1,33783.0,33783,33783.0,0.0,0,0,3206.0,3206,2,2,8
0,19,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,7.5,2,66603.0,32784,32784.0,0.0,0,0,44038.99999999999,7049,5,5,18
0,59,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,7.516666666666667,2,65926.0,32332,32332.0,0.0,0,0,41370.0,3178,2,2,15
0,75,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,7.75,1,30757.0,30757,30757.0,0.0,0,0,4249.075006364214,4405,3,3,9
0,76,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,7.8,2,70189.0,34317,34317.0,0.0,0,0,44035.26422880269,2898,2,2,14
0,25,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,8.233333333333333,2,58762.0,29389,29389.0,0.0,0,0,43010.094614293565,4586,3,3,14
0,44,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,8.233333333333333,2,68366.0,35856,35856.0,0.0,0,0,43736.86400000001,4646,3,3,17
0,86,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,8.283333333333333,1,30681.0,30681,30681.0,0.0,0,0,2700,2700,1,1,11
0,39,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,8.516666666666667,2,67002.0,32456,32456.0,0.0,0,0,44436.00000000001,7849,5,5,12
0,22,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,8.7,1,30315.0,30315,30315.0,0.0,0,0,3998.409199999997,2700,1,1,23
0,60,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,8.766666666666667,2,64737.0,29774,29774.0,0.0,0,0,44813.657280000014,5475,4,4,18
0,21,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,8.866666666666667,1,29170.0,29170,29170.0,0.0,0,0,5890.0,7117,5,5,24
0,70,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,9.35,1,35916.0,35916,35916.0,0.0,0,0,4796.212873015745,5985,4,4,13
0,49,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,9.366666666666667,1,30142.0,30142,30142.0,0.0,0,0,3182.0,3182,2,2,18
0,71,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,9.383333333333333,2,66153.0,31172,31172.0,0.0,0,0,45725.0,7818,5,5,20
0,35,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,9.65,1,34522.0,34522,34522.0,0.0,0,0,3439.0,4884,3,3,21
0,48,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,9.666666666666666,1,31876.0,31876,31876.0,0.0,0,0,6017.0,7226,5,5,13
0,55,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,9.666666666666666,1,34942.0,34942,34942.0,0.0,0,0,2683.462237557953,2947,2,2,18
0,5,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,9.833333333333334,1,29609.0,29609,29609.0,0.0,0,0,5113.159360000008,2700,1,1,35
0,4,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,9.933333333333334,1,29944.0,29944,29944.0,0.0,0,0,5384.307520000017,2700,1,1,37
0,13,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,10.1,2,65835.0,35529,35529.0,0.0,0,0,43483.62391999998,3146,2,2,24
0,11,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,10.583333333333334,1,32445.0,32445,32445.0,0.0,0,0,5158.030080000029,2700,1,1,29
0,52,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,10.65,1,30271.0,30271,30271.0,0.0,0,0,7655.0,7655,5,5,19
0,83,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,10.7,1,35259.0,35259,35259.0,0.0,0,0,3155.211356071851,3048,2,2,22
0,32,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,11.0,2,65718.0,30056,30056.0,0.0,0,0,88454.89568000005,7999,5,5,19
0,10,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,11.316666666666666,2,67903.0,34588,34588.0,0.0,0,0,84635.58816000001,2700,1,1,43
0,88,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,11.366666666666667,1,30509.0,30509,30509.0,0.0,0,0,2987.4804656966003,2700,1,1,11
0,33,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,11.733333333333333,2,65029.0,30713,30713.0,0.0,0,0,86425.64672,4827,3,3,29
0,73,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,11.75,2,67074.0,31946,31946.0,0.0,0,0,82155.0909220156,2700,1,1,17
0,68,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,12.0,2,68257.0,34682,34682.0,0.0,0,0,87495.83601055754,5197,4,4,26
0,18,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,12.266666666666667,2,67046.0,34211,34211.0,0.0,0,0,85278.85567999998,4710,3,3,28
0,8,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,12.55,2,67534.0,31951,31951.0,0.0,0,0,87818.01184000002,4972,3,3,34
0,24,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,12.6,1,30714.0,30714,30714.0,0.0,0,0,6758.51952,5838,4,4,18
0,85,2019_nissan_leaf_sl_plus_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,12.616666666666667,1,29219.0,29219,29219.0,0.0,0,0,5400,2700,1,1,16
0,61,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,12.8,1,28980.0,28980,28980.0,0.0,0,0,5988.948969610628,3470,2,2,14
0,58,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,12.85,2,64918.0,35433,35433.0,0.0,0,0,85921.16131931583,2700,1,1,20
0,26,2019_fiat_500e_driver_vehtype,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,12.9,1,32807.0,32807,32807.0,0.0,0,0,6052.0,6052,4,4,28
