operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,119,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,80632.92782626522,15710.489999999969,2,0,45540,,0,39600,0,2943.9278262652288,1414.0
0,136,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,63751.0,24351.0,4,3,4446,1612,1612,,,,
0,42,2019_fiat_500e_driver_vehtype,night_shift,on_break,,,False,True,6074.0,3863.3196800000132,4,0,28585,406.64032,406.64032,,,,
0,118,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,89245.51527273038,18434.039999999964,5,1,45720,,0,39600,0,2991.8759317875133,2991.8759317875133
0,176,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,41457.0,17041.0,1,1,14400.0,600,2700,,,,
0,103,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,94430.4350572122,17753.64999999997,5,2,45840,,0,39600.0,0.0,3017.4350572122007,3017.4350572122007
0,113,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,100314.0,24462.0,3,1,10676,1366.0,1366,,,,
0,18,2019_fiat_500e_driver_vehtype,night_shift,charging,,,True,False,86924.80655999998,0,3,0,45900,,0,39600,1645.95088,1645.95088,0
0,53,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,86001.7635482356,3313.372748235516,2,0,45960,,0,39600,0,1211.5808000000002,0
0,100,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,64787.1987772846,14803.920000000013,2,0,46380,,0,39600,0,2857.1987772846,1552.0
0,99,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,91879.0,19408.0,3,1,14736,1790,1790,,,,
0,29,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,9071.741757254475,4925.408877254418,1,0,46620,,0,39600,0,1255.2428799999996,0
0,121,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,on_break,,,False,True,49871.0,26537.0,3,2,5715,1474,1474,,,,
0,27,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,85784.37144571207,6154.440805712049,2,0,46800,,0,39600,0,1246.02064,0
0,165,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,80111.0,20283.0,5,2,13728,1474,1474,,,,
0,196,2022_bmw_i4_m50_driver_vehtype,day_shift,on_break,,,False,True,99575.0,6429,2,0,22496,1444,1444,,,,
0,17,2019_fiat_500e_driver_vehtype,night_shift,waiting,,,False,False,8750.352951428511,4279.713360000013,2,0,47040,,0,39600,0,11.209591428480053,0
0,72,2019_nissan_leaf_sl_plus_driver_vehtype,night_shift,charging,,,False,False,86511.91959142846,2823.689999999995,3,0,47100,,0,39600,0.0,2952.9195914284605,0
0,17,2019_fiat_500e_driver_vehtype,night_shift,waiting,,,False,False,8750.352951428526,4279.713360000013,2,0,47100,,0,39600,0.0,1.4551915228366852e-11,0
0,81,2019_nissan_leaf_sl_plus_driver_vehtype,night_shift,waiting,,,True,False,85338.00000000001,0.0,4,0,47100,,0,39600,1.4551915228366852e-11,1.4551915228366852e-11,0
0,112,2019_nissan_leaf_sl_plus_driver_vehtype,day_shift,charging,,,False,False,60621.77275828896,18554.760000000028,3,0,47220,,0,39600,0,2843.7727582889142,2611.9999999999563
0,1,2019_fiat_500e_driver_vehtype,night_shift,charging,,,False,False,86020.28384,2050.0551200000345,2,0,47460,,0,39600,0,1205.21872,0.0
