time,event,station_id,ch_op_id,vid,op_id,veh_type,current_soc,socket_id,socket_power,initial_soc,transferred_power,connection_duration
1704.181870175982,detach,13,0,6,0,2019_fiat_500e_driver_vehtype,1.0,0,40,0.465,12.831909668622021,1154.8718701759822
1990.5728883808833,detach,14,0,39,0,2019_fiat_500e_driver_vehtype,1.0,0,40,0.404,14.303698759787585,1287.3328883808827
2212.2104475425504,detach,5,0,45,0,2019_fiat_500e_driver_vehtype,1.0,0,40,0.403,14.32044941713945,1288.8404475425505
2409.1021887173574,detach,13,0,15,0,2019_fiat_500e_driver_vehtype,1.0,1,40,0.391,14.609690985748408,1314.872188717357
2493.9978110328343,detach,14,0,44,0,2019_fiat_500e_driver_vehtype,1.0,2,40,0.462,12.914420122587043,1162.2978110328338
2501.1664406907494,detach,14,0,48,0,2019_fiat_500e_driver_vehtype,1.0,1,40,0.439,13.458404896563877,1211.256440690749
2544.1243179914877,detach,5,0,21,0,2019_fiat_500e_driver_vehtype,1.0,1,40,0.429,13.713159088794297,1234.1843179914868
2842.4056968991304,detach,11,0,22,0,2019_fiat_500e_driver_vehtype,1.0,0,40,0.459,12.98506329887921,1168.6556968991288
2876.052347855485,detach,1,0,54,0,2019_fiat_500e_driver_vehtype,1.0,0,40,0.427,13.763248309505359,1238.692347855482
2947.9,detach,13,0,55,0,2019_fiat_500e_driver_vehtype,0.989,0,40,0.414,13.819090331377957,1243.7181298240155
3077.517729896713,detach,10,0,4,0,2019_fiat_500e_driver_vehtype,1.0,0,40,0.414,14.05964144329679,1265.3677298967114
3250.888800968124,detach,14,0,40,0,2019_fiat_500e_driver_vehtype,1.0,0,40,0.43,13.668542232979142,1230.1688009681225
3649.4966649915373,detach,5,0,13,0,2019_fiat_500e_driver_vehtype,1.0,0,40,0.4,14.401851833239299,1296.166664991537
3879.857135145021,detach,13,0,9,0,2019_fiat_500e_driver_vehtype,1.0,1,40,0.398,14.442968168278014,1299.8671351450212
3894.4987007641444,detach,14,0,11,0,2019_fiat_500e_driver_vehtype,1.0,2,40,0.352,15.561120997014534,1400.5008897313082
4258.154047997083,detach,13,0,5,0,2019_fiat_500e_driver_vehtype,1.0,0,40,0.394,14.549378311078675,1309.4440479970808
4218.7732921168135,detach,10,0,28,0,2019_fiat_500e_driver_vehtype,1.0,1,40,0.396,14.503258801297918,1305.2932921168126
4468.232329291957,detach,10,0,60,0,2019_fiat_500e_driver_vehtype,1.0,0,40,0.477,12.557914769910667,1130.21232929196
4514.897600262042,detach,5,0,19,0,2019_fiat_500e_driver_vehtype,1.0,1,40,0.38,14.875306669578315,1338.777600262048
