operator_id,vehicle_id,vehicle_type,shift_type,start_time,finish_time,on_which_day,worked_total,selected_shift_time,worked_today,total_overtime,overtime_today,expected_overtime,rested_total,selected_rest_time,selected_number_of_breaks,number_of_taken_breaks,satisfied_passengers
0,24,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,13.75,1,34061.0,34061,34061.0,0.0,0,0,7904.86352,2700,1,1,34
0,38,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,14.6,1,34456.0,34456,34456.0,0.0,0,0,7089.933697192129,5687,4,4,25
0,30,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,15.05,1,33114.0,33114,33114.0,0.0,0,0,9731.979799474519,7681,5,5,32
0,1,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,15.1,2,66569.0,33581,33581.0,0.0,0,0,88542.9906556347,2700,1,1,35
0,95,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,6.0,16.35,2,58845.0,30045,30045.0,0.0,0,0,43130.502628806185,4463,3,3,20
0,84,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,6.0,16.7,3,92776.0,34089,34089.0,0.0,0,0,75367.0,4379,3,3,26
0,72,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.0,16.866666666666667,3,94189.0,30069,30069.0,0.0,0,0,97796.0,2700,1,1,31
0,85,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.0,17.266666666666666,2,60332.0,31532,31532.0,0.0,0,0,59225.0,2700,1,1,36
0,62,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.0,17.6,3,98910.0,29272,29272.0,0.0,0,0,87003.47600336747,4486,3,3,45
0,69,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.016666666666667,17.716666666666665,2,60580.0,31780,31780.0,0.0,0,0,53820.44758473001,4528,3,3,41
0,71,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.0,17.916666666666668,3,102117.0,32190,32190.0,0.0,0,0,85494.54721631366,4733,3,3,44
0,65,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,6.0,18.116666666666667,2,62659.0,33859,33859.0,0.0,0,0,54444.88232471342,6174,4,4,40
0,66,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,8.0,18.216666666666665,3,96660.0,29943,29943.0,0.0,0,0,93976.67096716711,2700,1,1,41
0,52,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,6.0,18.35,3,103673.0,33304,33304.0,0.0,0,0,87757.21286173037,8193,5,5,48
0,63,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,6.0,18.366666666666667,3,106146.0,35339,35339.0,0.0,0,0,85183.53675599334,4163,3,3,40
0,68,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.0,18.366666666666667,3,91511.0,32541,32541.0,0.0,0,0,96909.2557179686,5978,4,4,46
0,50,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.0,18.4,2,59429.0,30629,30629.0,0.0,0,0,66687.2951270325,5540,4,4,49
0,92,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,8.0,18.6,3,101009.0,31046,31046.0,0.0,0,0,104488.1195540599,4525,3,3,31
0,54,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.016666666666667,18.716666666666665,3,98093.0,34025,34025.0,0.0,0,0,90513.3164575101,6106,4,4,57
