operator_id,vehicle_id,vehicle_type,shift_type,status,start_time,finish_time,was_on_shift_break?,was_on_break?,rested_total,remaining_shift,selected_number_of_breaks,remaining_break,break_point,selected_break_duration,decreased_break,selected_bws_break_duration,decreased_bws,charge_and_rest_duration,decreased_from_planned_breaks
0,79,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,3217,25340,5,3,7377,1713,1713,,,,
0,52,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_shift_break,18.35,11.0,True,False,147697.21286173037,,,,,,,59939.99999999999,59939.99999999999,,
0,58,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_shift_break,20.916666666666668,11.0,True,False,167887.24699654596,,,,,,,50699.99999999999,50699.99999999999,,
0,68,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,18.366666666666667,11.0,True,False,156789.2557179686,,,,,,,59880.0,59880.0,,
0,82,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,19.4,11.0,True,False,150594.79591019652,,,,,,,56160.00000000001,56160.00000000001,,
0,97,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,0.9333333333333333,11.0,True,False,110516.3984418264,,,,,,,36240.0,36240.0,,
0,81,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,19.25,11.016666666666667,True,False,132745.55413378216,,,,,,,56700.0,56657.395130920486,,
0,46,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_shift_break,21.716666666666665,11.033333333333333,True,False,108056.99877514454,,,,,,,47820.00000000001,47783.07217861274,,
0,55,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_shift_break,22.933333333333334,11.033333333333333,True,False,117245.19679698434,,,,,,,43440.0,43438.361061786956,,
0,57,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_break,,,False,True,139459.02711589614,27732.167206213984,4.0,3.0,1946.0,1729.0,1729.0,,,,
0,83,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_shift_break,19.566666666666666,11.033333333333333,True,False,109075.34227809285,,,,,,,55560.0,55541.67081510523,,
0,96,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,142238.6521204958,28630.22212049576,4.0,3.0,5625.0,1658.0,1658.0,,,,
0,28,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,75358.2371200001,5416.01368000012,1,0,126060,,0,39600,0,1178.9134399999996,0
0,64,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,114407.22655491342,26381.23207572269,5,1,126300,,0,39600,0,2880.994479190751,2880.994479190751
0,15,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,82582.82688,8006.78855999987,5,0,126660,,0,39600,0,1536.2483200000001,1497.0
0,56,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,charging,,,False,False,115787.56686582784,32581.108934035925,1,0,126960,,0.0,39600.0,0.0,3011.5579317919123,2700.0
0,30,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,58237.97979947452,4792.493959474559,4,0,24321,16.875840000000153,16.875840000000153,,,,
0,71,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,136118.59661280378,14130.92721631362,4,2,15872,1558,1558,,,,
0,59,2019_nissan_leaf_sl_plus_driver_vehtype_HT,day_shift,on_break,,,False,True,2873,20937,5,3,9198,1441,1441,,,,
0,93,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,waiting,,,False,False,1581.013120000047,26496.250000000044,4,3,127680,,0,39600,0,123.01312000004691,123.01312000004691
0,18,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,149301.08632,7767.091839999892,5,1,127740,,0,39600.0,0.0,1151.2444800000003,1151.2444800000003
0,90,2022_bmw_i4_m50_driver_vehtype_HT,day_shift,on_break,,,False,True,1590.0,30258.0,4,3,3803,1590.0,1590,,,,
0,21,2019_fiat_500e_driver_vehtype_HT,night_shift,on_break,,,False,True,71610.0,3105.5532800000274,5,0,30255,332.506719999956,332.506719999956,,,,
0,1,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,136887.46377563474,10467.480655634616,3,0,127920,,0,39600,0,1139.4731199999999,0
0,10,2019_fiat_500e_driver_vehtype_HT,night_shift,waiting,,,False,False,147496.64848,4100.58872000005,3,0,128040,,0,39600,0,2.9103830456733704e-11,0
0,16,2019_fiat_500e_driver_vehtype_HT,night_shift,charging,,,False,False,7591.040160000001,1736.1599999998289,4,0,128340,,0,39600,0,1162.0401600000016,0
