,operator_id,vehicle_id,final_soc,satisfied_passengers,final_shift_time,final_break_times,final_break_points,final_bw_shifts,shift_type,worked_total,total_overtime,on_which_day,rested_total,final_node_index,final_time
0,0,0,0.9145328148148149,195,29713.248630617833,"[331.51632000000086, 1591]","[7418, 31007]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,82905.75136938217,0.0,8.0,183261.81302123732,158,0.0
1,0,1,0.8633372592592594,191,32055.817135634345,"[1795, 1466, 1297, 1358, 1647]","[3691, 7732, 14511, 18549, 29580]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,93103.18286436566,0.0,9.0,165005.19713563527,74,0.0
2,0,2,0.649832962962963,248,33039.17568000202,"[1562, 1444, 1384]","[10633, 18161, 29546]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,102082.82431999798,0.0,8.0,156983.28256000433,13,0.0
3,0,3,0.8348810740736018,229,21259.144480001036,[],[],0.0,DRIVER_SHIFTS.NIGHT_SHIFT,107694.85551999896,0.0,8.0,150951.02648000146,2761,1098.2060800000327
4,0,4,1.0,125,28718.293565664626,[1337.3566400000002],[18000],0.0,DRIVER_SHIFTS.NIGHT_SHIFT,2113.706434335374,0.0,6.0,256985.963565665,1999,0.0
5,0,5,0.7759549999999955,133,31811.681967997574,"[955.0099999994272, 1749]","[8309, 25941]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,2858.3180320024258,0.0,6.0,256352.5419679978,3999,1164.3399999999674
6,0,6,0.7868297777777777,84,26296.754960000584,"[57.12399999953436, 1250]","[11914, 26377]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,4735.245039999416,0.0,6.0,254438.3849600007,186,0.0
7,0,7,0.5371943703703701,158,23118.71376000261,"[44.053279999884126, 1552]","[13922, 20973]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,71920.2862399974,0.0,8.0,186669.67376000225,233,0.0
8,0,8,1.0,165,0.0,[],[],7367.428393001297,DRIVER_SHIFTS.NIGHT_SHIFT,104107.0,0.0,7.0,143551.61934600267,2743,0.0
9,0,9,0.8515705185185186,169,0.0,[],[],7170.481679999903,DRIVER_SHIFTS.NIGHT_SHIFT,100037.0,0.0,7.0,150872.48727999892,161,0.0
10,0,10,1.0,111,0.0,[],[],7159.265280000283,DRIVER_SHIFTS.NIGHT_SHIFT,10282.0,0.0,5.0,0.0,2761,0.0
11,0,11,1.0,166,0.0,[],[],10817.202880001663,DRIVER_SHIFTS.NIGHT_SHIFT,99192.0,0.0,7.0,161818.6700000017,621,0.0
12,0,12,0.6305637037037037,207,30314.29728000149,[2700],[18000],0.0,DRIVER_SHIFTS.NIGHT_SHIFT,96221.70271999852,0.0,8.0,161704.25728000165,186,0.0
13,0,13,0.5304022962962964,79,24832.203760000593,"[784.741599999534, 1293]","[11045, 20326]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,8288.796239999407,0.0,6.0,250770.13376000064,79,0.0
14,0,14,1.0,165,20635.226959999974,"[680.5223999997665, 1644]","[20409, 25302]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,100288.77304000003,0.0,7.0,166483.40743999963,1999,0.0
15,0,15,0.631933185185185,127,0.0,[],[],7151.881920001229,DRIVER_SHIFTS.NIGHT_SHIFT,66568.0,0.0,6.0,172971.17192000023,262,0.0
16,0,16,0.7055820000000002,192,30624.863975493314,"[1791, 1789, 1799]","[1431, 15376, 24351]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,76792.13602450669,0.0,8.0,184522.88141549178,140,0.0
17,0,17,0.9693934814814815,117,0.0,[],[],3571.3900800010597,DRIVER_SHIFTS.NIGHT_SHIFT,59482.0,0.0,6.0,164378.2300800009,4316,0.0
18,0,18,0.9563762222222222,91,0.0,[],[],75548.22560000012,DRIVER_SHIFTS.NIGHT_SHIFT,13950.0,0.0,5.0,0.0,163,0.0
19,0,19,0.9621002222217719,111,29122.7746399999,"[537.4200000009732, 1606, 1565, 1683]","[6531, 15434, 22720, 26370]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,34684.2253600001,0.0,7.0,224135.17463999923,2743,1161.6708799999906
20,0,20,0.7153263703703703,154,34120.36064000176,[2700],[18000],0.0,DRIVER_SHIFTS.NIGHT_SHIFT,95524.63935999824,0.0,7.0,172212.80312762986,42,0.0
21,0,21,0.5582815555555558,114,0.0,[],[],3553.7048000011127,DRIVER_SHIFTS.NIGHT_SHIFT,64712.0,0.0,6.0,169656.4147999998,3872,0.0
22,0,22,0.9900603703703704,122,21361.288108060897,"[103.86295999952995, 1487, 1313]","[14579, 19937, 29161]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,42185.71189193911,0.0,7.0,216519.43810805996,162,0.0
23,0,23,1.0,170,31549.803713529738,"[27.36703999964311, 1508, 1499]","[11301, 19503, 27967]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,97991.19628647027,0.0,7.0,162319.01041364734,2586,0.0
24,0,24,0.6896596296296293,110,0.0,[],[],10796.979440000548,DRIVER_SHIFTS.NIGHT_SHIFT,13427.0,0.0,5.0,0.0,249,0.0
25,0,25,0.8011842962962964,118,0.0,[],[],3562.3640000006853,DRIVER_SHIFTS.NIGHT_SHIFT,89456.0,0.0,7.0,148638.79399999997,246,0.0
26,0,26,0.8220192592592592,224,24829.072788723064,"[956.956000000001, 1262, 1525]","[13816, 20885, 31729]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,88245.92721127694,0.0,8.0,181342.96478872307,148,0.0
27,0,27,1.0,158,26407.360965712553,"[446.13008000000036, 1524, 1671]","[15527, 20910, 27504]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,67895.63903428745,0.0,8.0,190143.9909657123,621,0.0
28,0,28,0.5461663703703704,88,0.0,[],[],79187.89272000076,DRIVER_SHIFTS.NIGHT_SHIFT,9160.0,0.0,5.0,0.0,68,0.0
29,0,29,1.0,129,0.0,[],[],82751.0198427455,DRIVER_SHIFTS.NIGHT_SHIFT,13894.0,0.0,5.0,0.0,439,0.0
30,0,30,0.7672557037037038,110,0.0,[],[],79158.42779947462,DRIVER_SHIFTS.NIGHT_SHIFT,22312.0,0.0,5.0,0.0,170,0.0
31,0,31,0.8293382962962963,161,26703.006807253165,"[1221, 1477, 1697, 1720]","[8511, 15747, 19657, 28743]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,89204.99319274683,0.0,8.0,172216.51560725356,164,0.0
32,0,32,0.6291548148148149,145,23624.040960000057,"[885.3137599999993, 1670, 1592]","[14738, 19697, 29354]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,79120.95903999994,0.0,8.0,179297.45096000034,1807,0.0
33,0,33,0.9999999999999994,88,22787.204958902057,"[310.1352184971083, 1712]","[20526, 25589]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,42582.79504109794,0.0,7.0,216477.31495890216,1844,0.0
34,0,34,0.5020142485549126,95,0.0,[],[],10782.507919695963,DRIVER_SHIFTS.NIGHT_SHIFT,127762.0,0.0,8.0,114744.94720933522,234,0.0
35,0,35,0.7941620827895598,126,22632.717108314184,"[247.13523121344315, 1529]","[21357, 29876]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,44994.28289168581,0.0,7.0,213961.76710831342,1832,2793.8851959537715
36,0,36,0.9999999999999994,155,0.0,[],[],7267.544605433031,DRIVER_SHIFTS.NIGHT_SHIFT,132905.0,0.0,6.0,126622.69044728394,714,0.0
37,0,37,0.9088895086705197,204,0.0,[],[],10782.737531331892,DRIVER_SHIFTS.NIGHT_SHIFT,134053.0,0.0,7.0,107839.61017988829,74,0.0
38,0,38,0.8599056647398841,100,0.0,[],[],7181.384452106024,DRIVER_SHIFTS.NIGHT_SHIFT,7578.0,0.0,5.0,0.0,246,0.0
39,0,39,0.6008445086705203,93,0.0,[],[],10766.030527745475,DRIVER_SHIFTS.NIGHT_SHIFT,70638.0,0.0,6.0,177502.4005277457,231,0.0
40,0,40,0.8427161880786536,71,31133.073360380833,"[613.5700000008801, 1710]","[12449, 25082]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,1091.926639619167,0.0,6.0,257942.8433603804,2586,3090.052082080976
41,0,41,0.5152124566473983,96,0.0,[],[],10789.49668326194,DRIVER_SHIFTS.NIGHT_SHIFT,62540.0,0.0,6.0,171459.49668326194,50,0.0
42,0,42,0.8769734104046237,75,0.0,[],[],7153.445512138773,DRIVER_SHIFTS.NIGHT_SHIFT,15687.0,0.0,5.0,0.0,163,0.0
43,0,43,0.9999999999999994,161,0.0,[],[],11135.449019381194,DRIVER_SHIFTS.NIGHT_SHIFT,129559.0,0.0,6.0,137880.8132740224,2743,0.0
44,0,44,0.7076552890173403,84,24364.010712220013,"[1708, 1290, 1445]","[13909, 21440, 27542]",0.0,DRIVER_SHIFTS.NIGHT_SHIFT,73805.98928777999,0.0,8.0,188564.9854516081,148,0.0
