operator_id,vehicle_id,vehicle_type,shift_type,start_time,finish_time,on_which_day,worked_total,selected_shift_time,worked_today,total_overtime,overtime_today,expected_overtime,rested_total,selected_rest_time,selected_number_of_breaks,number_of_taken_breaks,satisfied_passengers
0,45,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,20.0,5.0,1,29133.0,29133,29133.0,0.0,0,0,3054.229136498409,2993,2,2,10
0,28,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,20.0,6.633333333333334,1,35260.0,35260,35260.0,0.0,0,0,2637.0832121168164,3053,2,2,15
0,9,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,6.733333333333333,2,64929.0,30365,30365.0,0.0,0,0,44120.99999999999,7721,5,5,17
0,40,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,7.216666666666667,1,28920.0,28920,28920.0,0.0,0,0,4158.952321075166,5246,4,4,9
0,15,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,7.283333333333333,1,29116.0,29116,29116.0,0.0,0,0,3827.4939487173656,2700,1,1,19
0,6,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,7.3,2,65083.0,31698,31698.0,0.0,0,0,44284.0,6093,4,4,13
0,19,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,7.4,2,66603.0,32784,32784.0,0.0,0,0,44039.0,7049,5,5,14
0,41,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,7.633333333333334,1,33783.0,33783,33783.0,0.0,0,0,4374.06074337746,3206,2,2,11
0,44,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,21.0,7.866666666666666,2,68366.0,35856,35856.0,0.0,0,0,42649.807143434045,4646,3,3,12
0,25,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,8.116666666666667,2,58762.0,29389,29389.0,0.0,0,0,42540.0,4586,3,3,15
0,39,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,22.0,8.4,2,67002.0,32456,32456.0,0.0,0,0,44436.0,7849,5,5,11
0,22,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,8.683333333333334,1,30315.0,30315,30315.0,0.0,0,0,3953.4042400000226,2700,1,1,19
0,21,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,8.85,1,29170.0,29170,29170.0,0.0,0,0,5890.0,7117,5,5,21
0,4,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,9.416666666666666,1,29944.0,29944,29944.0,0.0,0,0,3608.133760000005,2700,1,1,20
0,5,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,9.466666666666667,1,29609.0,29609,29609.0,0.0,0,0,3990.473600000001,2700,1,1,35
0,35,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,9.55,1,34522.0,34522,34522.0,0.0,0,0,3439,4884,3,3,10
0,13,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,23.0,9.6,2,65835.0,35529,35529.0,0.0,0,0,42029.142640000005,3146,2,2,21
0,11,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,10.3,1,32445.0,32445,32445.0,0.0,0,0,3937.1582399999998,2700,1,1,24
0,33,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,10.733333333333333,2,64373.0,30057,30057.0,0.0,0,0,84157,3349,2,2,18
0,10,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,10.8,2,67903.0,34588,34588.0,0.0,0,0,83147.1312,2700,1,1,29
0,32,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,0.0,11.0,2,65718.0,30056,30056.0,0.0,0,0,88532.54734481024,7999,5,5,6
0,18,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,11.65,2,63585.0,30750,30750.0,0.0,0,0,86485.38063999999,6138,4,4,32
0,34,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,11.966666666666667,2,61567.0,29589,29589.0,0.0,0,0,85479,6279,4,4,16
0,17,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,12.766666666666667,1,31722.0,31722,31722.0,0.0,0,0,6527.781371262854,5315,4,4,29
0,42,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,12.9,1,30187.0,30187,30187.0,0.0,0,0,5424,5424,4,4,19
0,7,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,13.133333333333333,1,31245.0,31245,31245.0,0.0,0,0,8519.022880000015,6567,4,4,29
0,8,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,1.0,13.2,2,69990.0,34407,34407.0,0.0,0,0,87888.99321259359,5369,4,4,25
0,24,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,13.366666666666667,1,34061.0,34061,34061.0,0.0,0,0,6291.413717021421,2700,1,1,28
0,29,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.516666666666667,1,29615.0,29615,29615.0,0.0,0,0,7942.535357254436,2700,1,1,17
0,26,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,2.0,13.766666666666667,1,34503.0,34503,34503.0,0.0,0,0,7236.435108721961,4909,3,3,28
0,27,2019_fiat_500e_driver_vehtype_HT,DRIVER_SHIFTS.NIGHT_SHIFT,3.0,13.866666666666667,2,62020.0,30283,30283.0,0.0,0,0,87252.46440571205,4390,3,3,32
