simulation_time,driving,break,on shift break,idle,charging,reposition
162000,24,2,62,94,12,0
162900,13,3,63,106,13,0
163800,28,3,67,88,11,0
164700,20,2,68,89,17,0
165600,19,1,68,94,17,0
166500,16,1,69,94,16,0
167400,7,0,71,111,10,0
168300,21,0,71,97,8,0
169200,14,2,66,110,7,0
170100,8,1,64,119,8,0
171000,5,2,66,121,6,0
171900,8,2,68,116,6,0
172800,8,5,70,115,2,0
173700,3,4,69,122,2,0
174600,2,1,70,127,0,0
175500,2,0,72,126,0,0
176400,2,0,69,128,1,0
177300,0,2,69,128,1,0
178200,0,3,69,127,1,0
179100,1,2,69,128,0,0
180000,0,0,66,134,0,0
180900,0,1,63,136,0,0
181800,0,5,63,132,0,0
182700,0,2,63,134,0,0
183600,0,7,56,137,0,0
184500,0,9,54,137,0,0
185400,0,6,54,140,0,0
186300,0,6,54,140,0,0
187200,0,6,54,140,0,0
188100,0,8,54,137,1,0
189000,0,7,54,139,0,0
189900,1,7,54,138,0,0
190800,1,8,55,136,0,0
191700,0,7,55,138,0,0
192600,0,4,55,140,0,0
193500,1,10,55,134,0,0
194400,0,8,52,139,0,0
195300,10,3,53,134,0,0
196200,12,2,54,129,0,0
197100,16,6,55,116,7,0
198000,16,12,55,107,9,0
198900,24,8,54,104,9,0
199800,27,6,55,95,11,0
200700,36,1,56,95,11,0
201600,42,4,48,92,10,0
202500,42,4,46,77,25,0
203400,50,4,47,74,22,0
204300,47,6,49,71,25,0
205200,32,4,40,96,26,0
206100,44,5,40,85,22,0
207000,40,5,42,85,24,0
207900,38,1,43,94,21,0
208800,32,2,39,101,23,0
209700,24,4,37,104,26,0
210600,36,2,38,106,13,0
211500,40,2,41,95,21,0
212400,27,2,39,112,18,0
213300,31,6,38,102,18,0
214200,47,4,38,86,20,0
215100,28,1,40,114,15,0
216000,30,3,33,116,15,0
216900,33,5,33,112,13,0
217800,29,8,35,111,14,0
218700,42,6,37,99,12,0
219600,27,2,40,113,15,0
220500,37,1,40,110,8,0
221400,25,4,42,112,14,0
222300,32,3,43,105,13,0
223200,33,2,47,106,7,0
224100,18,0,48,117,13,0
225000,29,2,52,98,13,0
225900,35,3,53,90,15,0
226800,24,3,53,95,17,0
227700,34,3,53,86,18,0
228600,50,4,55,72,16,0
229500,37,1,58,78,17,0
230400,38,1,59,81,18,0
231300,42,0,59,70,18,0
232200,38,1,60,75,22,0
233100,39,1,61,79,16,0
234000,30,2,62,90,15,0
234900,48,2,62,69,15,0
235800,55,1,62,58,17,0
236700,63,0,62,38,25,0
237600,43,0,63,55,34,0
238500,66,0,63,27,34,0
239400,55,0,63,35,39,0
240300,59,0,65,38,29,0
241200,62,0,66,37,29,0
242100,36,0,68,59,31,0
243000,50,0,71,51,21,0
243900,41,0,73,57,26,0
244800,33,0,73,66,25,0
245700,36,0,72,63,22,0
246600,39,1,75,54,22,0
247500,39,1,76,57,22,0
248400,39,0,73,66,19,0
249300,28,0,71,83,16,0
250200,29,0,74,81,14,0
251100,31,0,74,73,15,0
252000,28,0,72,81,15,0
252900,20,0,72,86,21,0
253800,19,0,74,89,14,0
254700,18,0,76,88,13,0
255600,16,1,75,93,14,0
256500,6,2,74,107,11,0
257400,1,2,76,116,5,0
258300,5,0,78,113,3,0
259200,3,0,74,122,1,0
260100,5,1,74,117,2,0
261000,5,3,76,112,3,0
261900,7,3,76,110,4,0
262800,1,1,70,124,2,0
263700,0,4,69,125,2,0
264600,1,2,69,127,1,0
265500,0,4,69,126,1,0
266400,2,4,65,128,1,0
267300,1,4,65,128,2,0
268200,1,3,66,130,0,0
269100,0,3,66,130,1,0
270000,1,0,61,138,0,0
270900,0,3,59,138,0,0
271800,1,3,62,134,0,0
272700,0,5,62,133,0,0
273600,0,5,63,132,0,0
274500,1,1,63,135,0,0
275400,0,1,64,135,0,0
276300,1,3,64,132,0,0
277200,0,8,65,127,0,0
278100,0,7,65,127,1,0
279000,0,7,65,127,1,0
279900,2,6,66,126,0,0
280800,4,6,64,126,0,0
281700,11,2,65,120,2,0
282600,10,2,66,118,3,0
283500,12,6,67,106,5,0
284400,19,5,63,102,9,0
285300,26,8,61,93,8,0
286200,31,2,62,95,7,0
287100,40,0,64,85,9,0
288000,45,2,60,78,10,0
288900,61,8,58,48,17,0
289800,56,4,60,51,23,0
290700,60,4,61,37,28,0
291600,52,3,57,61,24,0
292500,57,4,57,51,22,0
293400,47,4,59,57,28,0
294300,51,2,61,52,26,0
295200,42,2,58,71,20,0
296100,42,2,58,75,19,0
297000,37,4,59,72,24,0
297900,45,3,59,62,28,0
298800,46,1,56,63,33,0
299700,50,2,54,66,26,0
300600,56,3,54,65,18,0
301500,62,3,57,58,16,0
302400,36,2,53,86,22,0
303300,70,3,51,40,27,0
304200,53,3,52,59,21,0
305100,80,2,54,28,29,0
306000,71,2,56,23,34,0
306900,64,2,57,38,34,0
307800,39,1,59,62,35,0
308700,52,1,59,52,30,0
309600,51,1,63,54,22,0
310500,41,3,63,60,26,0
311400,35,3,65,61,28,0
312300,37,1,65,66,27,0
313200,36,0,66,73,19,0
314100,51,0,69,54,17,0
315000,51,1,70,55,20,0
315900,42,2,73,57,21,0
316800,48,1,75,43,26,0
317700,32,1,77,63,24,0
318600,26,1,77,68,23,0
319500,45,1,77,56,16,0
320400,41,1,77,58,18,0
321300,49,1,80,42,20,0
322200,59,0,82,31,21,0
323100,49,0,83,34,28,0
324000,63,0,84,22,23,0
324900,65,0,85,20,23,0
325800,65,0,85,13,30,0
326700,63,0,85,14,31,0
327600,61,0,86,15,32,0
328500,54,0,87,10,39,0
329400,66,0,88,11,26,0
330300,58,0,88,12,28,0
331200,58,0,85,20,24,0
332100,58,0,82,30,24,0
333000,58,0,83,18,31,0
333900,43,1,84,43,27,0
334800,40,1,83,43,27,0
335700,54,1,82,19,34,0
336600,45,0,82,34,29,0
337500,55,0,83,27,29,0
338400,59,0,82,23,30,0
339300,55,0,81,27,33,0
340200,51,0,82,32,30,0
341100,37,0,82,45,31,0
342000,30,0,83,57,27,0
342900,19,0,82,80,18,0
343800,8,0,82,98,11,0
344700,11,0,82,101,3,0
345600,10,0,81,104,3,0
346500,4,1,82,106,5,0
347400,3,4,82,106,3,0
348300,5,3,85,103,2,0
349200,5,0,85,108,1,0
350100,1,0,86,112,1,0
351000,2,0,86,112,0,0
351900,0,1,87,112,0,0
352800,1,2,82,115,0,0
353700,1,3,80,116,0,0
354600,1,2,80,117,0,0
355500,0,2,80,117,1,0
356400,0,3,74,123,0,0
357300,1,6,74,119,0,0
358200,0,4,75,121,0,0
359100,0,1,76,123,0,0
360000,0,4,76,120,0,0
360900,0,2,77,121,0,0
361800,0,2,77,121,0,0
362700,0,1,77,122,0,0
363600,0,4,78,118,0,0
364500,1,3,78,118,0,0
365400,0,2,78,120,0,0
366300,1,2,78,118,0,0
367200,1,4,79,115,0,0
368100,11,6,80,100,3,0
369000,10,3,81,101,5,0
369900,12,1,82,100,4,0
370800,17,2,80,92,8,0
371700,35,2,80,69,11,0
372600,31,2,80,69,14,0
373500,42,2,81,60,15,0
374400,47,1,80,53,16,0
375300,45,3,81,45,19,0
376200,57,1,81,34,21,0
377100,59,1,81,30,22,0
378000,60,1,79,22,31,0
378900,66,1,77,22,30,0
379800,59,1,78,25,29,0
380700,60,0,78,26,27,0
381600,37,1,76,56,24,0
382500,31,1,75,56,27,0
383400,46,2,76,48,23,0
384300,51,4,76,41,23,0
385200,40,3,75,59,15,0
386100,48,2,75,55,15,0
387000,52,1,75,53,14,0
387900,49,1,76,44,23,0
388800,49,0,76,47,25,0
389700,67,2,77,25,22,0
390600,52,1,76,45,20,0
391500,69,0,76,29,23,0
392400,44,2,80,47,27,0
393300,50,1,81,25,38,0
394200,43,1,81,37,30,0
395100,50,0,81,39,26,0
396000,43,0,82,43,26,0
396900,73,0,82,9,30,0
397800,50,0,82,16,45,0
398700,51,0,83,8,47,0
399600,64,0,83,13,29,0
400500,57,0,83,24,26,0
401400,53,0,83,35,22,0
402300,49,0,84,45,16,0
403200,42,0,84,53,16,0
404100,34,0,85,63,17,0
405000,44,0,85,50,17,0
405900,40,0,85,52,18,0
406800,43,0,85,43,23,0
407700,49,0,85,45,16,0
408600,72,0,85,17,21,0
409500,71,1,85,6,26,0
410400,60,0,85,13,31,0
411300,66,0,85,9,28,0
412200,53,0,85,24,32,0
413100,70,0,85,16,25,0
414000,57,0,85,16,34,0
414900,47,0,85,31,31,0
415800,45,0,87,39,24,0
416700,55,0,87,24,28,0
417600,59,0,88,13,29,0
418500,68,0,87,6,35,0
419400,65,0,88,9,34,0
420300,61,1,88,12,29,0
421200,65,1,88,23,22,0
422100,52,0,88,28,23,0
423000,49,0,89,35,19,0
423900,50,1,90,30,22,0
424800,43,0,90,40,22,0
425700,34,0,90,54,15,0
426600,39,0,91,52,14,0
427500,35,0,92,54,13,0
428400,32,0,91,61,15,0
429300,19,0,92,71,15,0
430200,15,0,92,74,17,0
431100,15,0,92,75,16,0
