time,event,station_id,ch_op_id,vid,op_id,veh_type,current_soc,socket_id,socket_power,initial_soc,transferred_power,connection_duration
1704.181870175982,detach,13,0,6,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.465,12.831909668622021,1154.8718701759822
2235.4382968496484,detach,14,0,109,0,2019_fiat_500e,1.0,0,40,0.463,12.891536631662756,1160.238296849648
2409.1021887173574,detach,13,0,15,0,2019_fiat_500e_driver_vehtype_HT,1.0,1,40,0.391,14.609690985748408,1314.872188717357
2514.1243679589743,detach,14,0,101,0,2019_fiat_500e,1.0,2,40,0.485,12.358937421766338,1112.3043679589707
2544.1243179914877,detach,5,0,21,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.429,13.713159088794297,1234.1843179914868
2534.8034692570354,detach,14,0,111,0,2019_fiat_500e,1.0,1,40,0.448,13.24292743618928,1191.8634692570351
2581.716895145021,detach,11,0,9,0,2019_fiat_500e_driver_vehtype_HT,1.0,2,40,0.472,12.678854390500238,1141.0968951450213
2618.913053076458,detach,10,0,102,0,2019_fiat_500e,1.0,1,40,0.421,13.889256145293952,1250.0330530764559
2585.141020348273,detach,11,0,112,0,2019_fiat_500e,1.0,0,40,0.446,13.292233559425247,1196.3010203482725
2652.7475983652544,detach,9,0,104,0,2019_fiat_500e,1.0,0,40,0.481,12.45275109294727,1120.7475983652544
3082.4378738897803,detach,5,0,118,0,2019_fiat_500e,1.0,1,40,0.348,15.646976376553088,1408.2278738897776
3127.314129896715,detach,13,0,4,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.401,14.379045887741237,1294.1141298967113
3361.6738763906114,detach,10,0,100,0,2019_fiat_500e,1.0,3,40,0.361,15.324154182117859,1379.1738763906073
3463.467216899134,detach,10,0,22,0,2019_fiat_500e_driver_vehtype_HT,1.0,2,40,0.365,15.235857965545877,1371.227216899129
3525.3955155610074,detach,9,0,106,0,2019_fiat_500e,1.0,1,40,0.355,15.477727950677828,1392.9955155610046
3554.2712897313104,detach,2,0,11,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.428,13.731236552570095,1235.811289731309
3719.3607337483736,detach,5,0,103,0,2019_fiat_500e,1.0,0,40,0.461,12.933897041648596,1164.0507337483737
3926.520664991537,detach,14,0,13,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.479,12.515896277683748,1126.430664991537
3950.4768427160143,detach,14,0,105,0,2019_fiat_500e,1.0,1,40,0.411,14.131187141289034,1271.8068427160129
4038.9005212899247,detach,10,0,107,0,2019_fiat_500e,1.0,1,40,0.389,14.662228014332522,1319.6005212899267
4091.4382589370152,detach,1,0,110,0,2019_fiat_500e,1.0,0,40,0.47,12.71298065485571,1144.168258937014
4195.096092116813,detach,11,0,28,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.427,13.761401023520147,1238.5260921168133
4291.509368707282,detach,11,0,126,0,2019_fiat_500e,1.0,2,40,0.445,13.321548541192021,1198.939368707282
4364.373850561409,detach,13,0,25,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.467,12.78104278401566,1150.2938505614093
4341.206056894789,detach,11,0,129,0,2019_fiat_500e,1.0,3,40,0.437,13.503956187719881,1215.3560568947892
4416.295854752738,detach,10,0,39,0,2019_nissan_leaf_sl_plus_driver_vehtype_HT,1.0,0,40,0.451,34.051398386141464,3064.625854752734
4394.868679687976,detach,9,0,119,0,2019_fiat_500e,1.0,0,40,0.366,15.225985329866395,1370.3386796879754
4451.249758019693,detach,14,0,122,0,2019_fiat_500e,1.0,2,40,0.359,15.387219533552127,1384.8497580196918
4500.393701745852,detach,13,0,115,0,2019_fiat_500e,1.0,1,40,0.359,15.374596686065074,1383.7137017458572
4683.799136498409,detach,11,0,45,0,2019_nissan_leaf_sl_plus_driver_vehtype_HT,1.0,1,40,0.453,33.93587929442674,3054.229136498409
4684.403951080375,detach,10,0,121,0,2019_fiat_500e,1.0,3,40,0.43,13.685488345337529,1231.6939510803772
4743.25348799708,detach,1,0,5,0,2019_fiat_500e_driver_vehtype_HT,1.0,1,40,0.448,13.243483199967553,1191.9134879970798
4897.67458661769,detach,5,0,108,0,2019_fiat_500e,1.0,1,40,0.45,13.204273184640995,1188.3845866176894
5087.691882855974,detach,14,0,113,0,2019_fiat_500e,1.0,0,40,0.462,12.901902420715933,1161.1712178644343
5215.226144114244,detach,12,0,114,0,2019_fiat_500e,1.0,0,40,0.381,14.86373493460269,1337.736144114242
5267.21048439213,detach,4,0,128,0,2019_fiat_500e,1.0,0,40,0.419,13.950783159912554,1255.5704843921303
5323.241884908451,detach,10,0,18,0,2019_fiat_500e_driver_vehtype_HT,1.0,1,40,0.427,13.757132054538344,1238.1418849084507
5378.501101982541,detach,14,0,125,0,2019_fiat_500e,1.0,1,40,0.455,13.069567799805968,1176.2611019825372
5497.496688688231,detach,10,0,116,0,2019_fiat_500e,1.0,2,40,0.422,13.865074318758104,1247.856688688229
5789.5753994962815,detach,5,0,117,0,2019_fiat_500e,1.0,0,40,0.272,17.476393327736552,1572.87539949629
6172.640198710035,detach,14,0,123,0,2019_fiat_500e,1.0,2,40,0.472,12.67200220788927,1140.4801987100345
6243.478285460695,detach,13,0,124,0,2019_fiat_500e,1.0,0,40,0.34,15.831425394007708,1424.8282854606941
6436.807143434046,detach,8,0,44,0,2019_nissan_leaf_sl_plus_driver_vehtype_HT,1.0,0,40,0.461,33.409079371489405,3006.8171434340484
6807.023788017876,detach,12,0,134,0,2019_nissan_leaf_sl_plus,1.0,1,40,0.484,31.96559764464304,2876.9037880178757
6913.830880000001,detach,10,0,9,0,2019_fiat_500e_driver_vehtype_HT,1.0,1,40,0.479,12.495232000000009,1124.5708800000011
7100.046726808226,detach,10,0,10,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.306,16.653185853424738,1498.7867268082264
7488.48328,detach,14,0,4,0,2019_fiat_500e_driver_vehtype_HT,1.0,1,40,0.449,13.228592000000003,1190.5732800000005
7493.331040000001,detach,5,0,101,0,2019_fiat_500e,1.0,0,40,0.447,13.27056711111111,1194.3510399999996
7752.374720000005,detach,9,0,22,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.443,13.37771911111112,1203.9947200000006
7859.06712,detach,13,0,6,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.393,14.568856888888881,1311.1971199999998
7827.019600000001,detach,1,0,102,0,2019_fiat_500e,1.0,0,40,0.471,12.704995555555563,1143.4496000000008
7817.810979655638,detach,10,0,162,0,2019_nissan_leaf_sl_plus,1.0,3,40,0.489,31.681677551729287,2851.350979655638
8020.490400000001,detach,14,0,15,0,2019_fiat_500e_driver_vehtype_HT,1.0,2,40,0.374,15.029893333333332,1352.6904000000004
8110.586640000003,detach,9,0,21,0,2019_fiat_500e_driver_vehtype_HT,1.0,1,40,0.417,13.98751822222222,1258.8766400000004
8133.168640000002,detach,5,0,109,0,2019_fiat_500e,1.0,1,40,0.385,14.768984888888891,1329.2086400000007
8386.387440000008,detach,10,0,104,0,2019_fiat_500e,1.0,0,40,0.421,13.901304888888891,1251.11744
8479.899520262039,detach,10,0,19,0,2019_fiat_500e_driver_vehtype_HT,1.0,1,40,0.314,16.468661336244978,1482.1795202620478
8563.64544,detach,2,0,100,0,2019_fiat_500e,1.0,0,40,0.485,12.359838222222226,1112.38544
8728.025739380377,detach,11,0,120,0,2019_fiat_500e,1.0,2,40,0.406,14.267730437559738,1284.0957393803765
8736.906217909982,detach,13,0,194,0,2022_bmw_i4_m50,1.0,1,40,0.489,42.84340242122182,3855.906217909983
8909.345520000003,detach,9,0,105,0,2019_fiat_500e,1.0,0,40,0.469,12.752616888888886,1147.7355199999993
8999.952321075165,detach,10,0,40,0,2019_nissan_leaf_sl_plus_driver_vehtype_HT,1.0,2,40,0.481,32.205136900835136,2898.4623210751643
9069.289040000001,detach,5,0,106,0,2019_fiat_500e,1.0,0,40,0.402,14.354211555555564,1291.8790400000007
9450.384879893436,detach,14,0,127,0,2019_fiat_500e,1.0,1,40,0.416,14.019498665482615,1261.7548798934358
9648.124693793548,detach,14,0,195,0,2022_bmw_i4_m50,1.0,0,40,0.481,43.570829931039206,3921.3746937935484
9661.434679668155,detach,13,0,7,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.439,13.46482977409066,1211.8346796681599
9748.369040000001,detach,10,0,111,0,2019_fiat_500e,1.0,0,40,0.465,12.828655999999999,1154.5790400000005
10056.894479999984,detach,13,0,5,0,2019_fiat_500e_driver_vehtype_HT,1.0,1,40,0.407,14.228938666666666,1280.60448
10306.142640000005,detach,14,0,13,0,2019_fiat_500e_driver_vehtype_HT,1.0,2,40,0.422,13.869251555555554,1248.2326400000002
10408.06074337746,detach,2,0,41,0,2019_nissan_leaf_sl_plus_driver_vehtype_HT,1.0,1,40,0.489,31.674897148638408,2850.740743377459
10647.153689153307,detach,11,0,197,0,2022_bmw_i4_m50,1.0,0,40,0.469,44.51326321281428,4006.193689153304
10790.247143065664,detach,11,0,166,0,2022_bmw_i4_m50,1.0,1,40,0.477,43.86407936739602,3947.767143065662
10821.558560000014,detach,14,0,11,0,2019_fiat_500e_driver_vehtype_HT,1.0,1,40,0.454,13.09509511111111,1178.5585599999995
10931.154202978572,detach,5,0,24,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.323,16.24649114420636,1462.184202978573
10932.942639999997,detach,5,0,25,0,2019_fiat_500e_driver_vehtype_HT,1.0,1,40,0.392,14.599918222222215,1313.9926399999986
10992.107119999982,detach,10,0,28,0,2019_fiat_500e_driver_vehtype_HT,1.0,2,40,0.353,15.539523555555554,1398.5571199999995
11072.60152,detach,13,0,18,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.465,12.837461333333323,1155.3715199999988
11416.819203375266,detach,14,0,17,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.427,13.745435593058472,1237.0892033752625
11596.485519999993,detach,13,0,10,0,2019_fiat_500e_driver_vehtype_HT,1.0,1,40,0.47,12.719283555555558,1144.7355200000002
12436.075824365324,detach,13,0,1,0,2019_fiat_500e_driver_vehtype_HT,1.0,0,40,0.43,13.686286937392596,1231.7658243653332
